val/loss,val/mean_error,val/mean_mse,val/mean_rmse,val/mean_variance,val/mean_std,val/mean_mae,val/mean_error_best,epoch,step,train/loss,train/mean_error,train/mean_mse,train/mean_rmse,train/mean_variance,train/mean_std,train/mean_mae,test/loss,test/mean_error,test/mean_mse,test/mean_rmse,test/mean_variance,test/mean_std,test/mean_mae
2.724820852279663,2.2084202766418457,2.724820852279663,2.724820852279663,2.724820852279663,2.724820852279663,2.724820852279663,2.2084202766418457,14,14,,,,,,,,,,,,,,
,,,,,,,,14,14,1.8887231349945068,1.7903755903244019,3.7774457931518555,1.9435652494430542,0.5720011591911316,0.7563076019287109,1.1519776582717896,,,,,,,
2.5902657508850098,2.161224603652954,2.5902657508850098,2.5902657508850098,2.5902657508850098,2.5902657508850098,2.5902657508850098,2.161224603652954,15,15,,,,,,,,,,,,,,
,,,,,,,,15,15,1.8046107292175293,1.756900429725647,3.6092214584350586,1.8997950553894043,0.5225220918655396,0.722856879234314,1.1341819763183594,,,,,,,
2.4730701446533203,2.118609666824341,2.4730701446533203,2.4730701446533203,2.4730701446533203,2.4730701446533203,2.4730701446533203,2.118609666824341,16,16,,,,,,,,,,,,,,
,,,,,,,,16,16,1.736324429512024,1.729888916015625,3.4726486206054688,1.863504409790039,0.4801332950592041,0.6929165124893188,1.1163520812988281,,,,,,,
2.373518466949463,2.080789089202881,2.373518466949463,2.373518466949463,2.373518466949463,2.373518466949463,2.373518466949463,2.080789089202881,17,17,,,,,,,,,,,,,,
,,,,,,,,17,17,1.6841437816619873,1.7091014385223389,3.3682873249053955,1.835289478302002,0.4472598731517792,0.6687749028205872,1.1080420017242432,,,,,,,
2.2902352809906006,2.047328472137451,2.2902352809906006,2.2902352809906006,2.2902352809906006,2.2902352809906006,2.2902352809906006,2.047328472137451,18,18,,,,,,,,,,,,,,
,,,,,,,,18,18,1.6475505828857422,1.6945972442626953,3.2951011657714844,1.8152413368225098,0.423441082239151,0.6507235169410706,1.101014256477356,,,,,,,
2.224493980407715,2.019134044647217,2.224493980407715,2.224493980407715,2.224493980407715,2.224493980407715,2.224493980407715,2.019134044647217,19,19,,,,,,,,,,,,,,
,,,,,,,,19,19,1.6252295970916748,1.6860172748565674,3.2504589557647705,1.8029029369354248,0.4078052341938019,0.6385962963104248,1.094229817390442,,,,,,,
2.174024820327759,1.9957423210144043,2.174024820327759,2.174024820327759,2.174024820327759,2.174024820327759,2.174024820327759,1.9957423210144043,20,20,,,,,,,,,,,,,,
,,,,,,,,20,20,1.615562915802002,1.682446837425232,3.231125831604004,1.7975332736968994,0.4004988968372345,0.6328498125076294,1.0949569940567017,,,,,,,
2.1370997428894043,1.9770660400390625,2.1370997428894043,2.1370997428894043,2.1370997428894043,2.1370997428894043,2.1370997428894043,1.9770660400390625,21,21,,,,,,,,,,,,,,
,,,,,,,,21,21,1.6154155731201172,1.6827114820480347,3.2308309078216553,1.7974512577056885,0.39931392669677734,0.631912887096405,1.0968670845031738,,,,,,,
2.1109204292297363,1.9624934196472168,2.1109204292297363,2.1109204292297363,2.1109204292297363,2.1109204292297363,2.1109204292297363,1.9624934196472168,22,22,,,,,,,,,,,,,,
,,,,,,,,22,22,1.621094822883606,1.6854735612869263,3.24219012260437,1.8006082773208618,0.4013686776161194,0.6335366368293762,1.0976983308792114,,,,,,,
2.0934479236602783,1.9518975019454956,2.0934479236602783,2.0934479236602783,2.0934479236602783,2.0934479236602783,2.0934479236602783,1.9518975019454956,23,23,,,,,,,,,,,,,,
,,,,,,,,23,23,1.629664659500122,1.68947172164917,3.2593295574188232,1.8053613901138306,0.4050147533416748,0.6364076733589172,1.100446343421936,,,,,,,
2.0828051567077637,1.9451274871826172,2.0828051567077637,2.0828051567077637,2.0828051567077637,2.0828051567077637,2.0828051567077637,1.9451274871826172,24,24,,,,,,,,,,,,,,
,,,,,,,,24,24,1.6380290985107422,1.69331693649292,3.2760581970214844,1.8099884986877441,0.40873590111732483,0.6393245458602905,1.1060951948165894,,,,,,,
2.078904390335083,1.942771077156067,2.078904390335083,2.078904390335083,2.078904390335083,2.078904390335083,2.078904390335083,1.942771077156067,25,25,,,,,,,,,,,,,,
,,,,,,,,25,25,1.6436352729797363,1.6958950757980347,3.2872707843780518,1.8130831718444824,0.41121041774749756,0.6412569284439087,1.1095430850982666,,,,,,,
2.08099627494812,1.9445643424987793,2.08099627494812,2.08099627494812,2.08099627494812,2.08099627494812,2.08099627494812,1.942771077156067,26,26,,,,,,,,,,,,,,
,,,,,,,,26,26,1.6442821025848389,1.696250081062317,3.2885642051696777,1.8134398460388184,0.41129979491233826,0.6413266062736511,1.1104494333267212,,,,,,,
2.088858127593994,1.9501639604568481,2.088858127593994,2.088858127593994,2.088858127593994,2.088858127593994,2.088858127593994,1.942771077156067,27,27,,,,,,,,,,,,,,
,,,,,,,,27,27,1.6403647661209106,1.6945679187774658,3.280729055404663,1.8112783432006836,0.4091687798500061,0.63966304063797,1.1091363430023193,,,,,,,
2.1024694442749023,1.9589619636535645,2.1024694442749023,2.1024694442749023,2.1024694442749023,2.1024694442749023,2.1024694442749023,1.942771077156067,28,28,,,,,,,,,,,,,,
,,,,,,,,28,28,1.6326820850372314,1.6911370754241943,3.265364170074463,1.8070318698883057,0.4054190516471863,0.6367252469062805,1.1057230234146118,,,,,,,
2.12312388420105,1.9711077213287354,2.12312388420105,2.12312388420105,2.12312388420105,2.12312388420105,2.12312388420105,1.942771077156067,29,29,,,,,,,,,,,,,,
,,,,,,,,29,29,1.6232755184173584,1.6867882013320923,3.246551036834717,1.80181884765625,0.40129682421684265,0.6334799528121948,1.1005511283874512,,,,,,,
2.150240182876587,1.9857003688812256,2.150240182876587,2.150240182876587,2.150240182876587,2.150240182876587,2.150240182876587,1.942771077156067,30,30,,,,,,,,,,,,,,
,,,,,,,,30,30,1.6139588356018066,1.6822808980941772,3.2279176712036133,1.7966406345367432,0.3978484570980072,0.6307522654533386,1.0936663150787354,,,,,,,
2.184817314147949,2.002539873123169,2.184817314147949,2.184817314147949,2.184817314147949,2.184817314147949,2.184817314147949,1.942771077156067,31,31,,,,,,,,,,,,,,
,,,,,,,,31,31,1.6063786745071411,1.6784237623214722,3.2127573490142822,1.7924165725708008,0.3956504464149475,0.6290075182914734,1.0913872718811035,,,,,,,
2.218613624572754,2.0181005001068115,2.218613624572754,2.218613624572754,2.218613624572754,2.218613624572754,2.218613624572754,1.942771077156067,32,32,,,,,,,,,,,,,,
,,,,,,,,32,32,1.603515386581421,1.6768900156021118,3.207030773162842,1.790818452835083,0.395070880651474,0.6285466551780701,1.090298056602478,,,,,,,
2.250727891921997,2.0322537422180176,2.250727891921997,2.250727891921997,2.250727891921997,2.250727891921997,2.250727891921997,1.942771077156067,33,33,,,,,,,,,,,,,,
,,,,,,,,33,33,1.6040903329849243,1.6769616603851318,3.2081806659698486,1.7911394834518433,0.39598017930984497,0.629269540309906,1.0884594917297363,,,,,,,
2.271916389465332,2.041355609893799,2.271916389465332,2.271916389465332,2.271916389465332,2.271916389465332,2.271916389465332,1.942771077156067,34,34,,,,,,,,,,,,,,
,,,,,,,,34,34,1.6068570613861084,1.6779227256774902,3.213714361190796,1.7926836013793945,0.3982890844345093,0.6311014890670776,1.090421199798584,,,,,,,
2.278869152069092,2.0443546772003174,2.278869152069092,2.278869152069092,2.278869152069092,2.278869152069092,2.278869152069092,1.942771077156067,35,35,,,,,,,,,,,,,,
,,,,,,,,35,35,1.6092183589935303,1.6787461042404175,3.2184367179870605,1.7940001487731934,0.40024828910827637,0.6326518058776855,1.092322826385498,,,,,,,
2.2708981037139893,2.0411603450775146,2.2708981037139893,2.2708981037139893,2.2708981037139893,2.2708981037139893,2.2708981037139893,1.942771077156067,36,36,,,,,,,,,,,,,,
,,,,,,,,36,36,1.6095006465911865,1.6787934303283691,3.219001054763794,1.7941575050354004,0.40065351128578186,0.6329719424247742,1.0929561853408813,,,,,,,
2.251922845840454,2.0332834720611572,2.251922845840454,2.251922845840454,2.251922845840454,2.251922845840454,2.251922845840454,1.942771077156067,37,37,,,,,,,,,,,,,,
,,,,,,,,37,37,1.6065678596496582,1.6775637865066528,3.2131359577178955,1.7925221920013428,0.3989158570766449,0.6315978765487671,1.0923006534576416,,,,,,,
2.2287557125091553,2.023362159729004,2.2287557125091553,2.2287557125091553,2.2287557125091553,2.2287557125091553,2.2287557125091553,1.942771077156067,38,38,,,,,,,,,,,,,,
,,,,,,,,38,38,1.6017956733703613,1.6755834817886353,3.2035913467407227,1.7898578643798828,0.39601173996925354,0.6292946338653564,1.0906411409378052,,,,,,,
2.2044289112091064,2.0126237869262695,2.2044289112091064,2.2044289112091064,2.2044289112091064,2.2044289112091064,2.2044289112091064,1.942771077156067,39,39,,,,,,,,,,,,,,
,,,,,,,,39,39,1.5975385904312134,1.673781394958496,3.1950771808624268,1.7874778509140015,0.393533319234848,0.6273223161697388,1.088512897491455,,,,,,,
2.1814630031585693,2.0021069049835205,2.1814630031585693,2.1814630031585693,2.1814630031585693,2.1814630031585693,2.1814630031585693,1.942771077156067,40,40,,,,,,,,,,,,,,
,,,,,,,,40,40,1.5945320129394531,1.6724071502685547,3.189063549041748,1.785794973373413,0.39211803674697876,0.6261932849884033,1.0860906839370728,,,,,,,
2.1622729301452637,1.9929803609848022,2.1622729301452637,2.1622729301452637,2.1622729301452637,2.1622729301452637,2.1622729301452637,1.942771077156067,41,41,,,,,,,,,,,,,,
,,,,,,,,41,41,1.5934027433395386,1.6717348098754883,3.1868057250976562,1.7851626873016357,0.39210790395736694,0.6261851787567139,1.0835984945297241,,,,,,,
2.148505449295044,1.986195683479309,2.148505449295044,2.148505449295044,2.148505449295044,2.148505449295044,2.148505449295044,1.942771077156067,42,42,,,,,,,,,,,,,,
,,,,,,,,42,42,1.5939745903015137,1.6718144416809082,3.1879491806030273,1.7854828834533691,0.39298582077026367,0.6268858313560486,1.0816705226898193,,,,,,,
2.140796661376953,1.9823110103607178,2.140796661376953,2.140796661376953,2.140796661376953,2.140796661376953,2.140796661376953,1.942771077156067,43,43,,,,,,,,,,,,,,
,,,,,,,,43,43,1.5953947305679321,1.6725372076034546,3.1907896995544434,1.7862781286239624,0.39340922236442566,0.6272234320640564,1.0830801725387573,,,,,,,
2.138772487640381,1.9813179969787598,2.138772487640381,2.138772487640381,2.138772487640381,2.138772487640381,2.138772487640381,1.942771077156067,44,44,,,,,,,,,,,,,,
,,,,,,,,44,44,1.5965464115142822,1.6731921434402466,3.1930923461914062,1.786922574043274,0.3935208320617676,0.6273123621940613,1.0842126607894897,,,,,,,
2.1417737007141113,1.9829241037368774,2.1417737007141113,2.1417737007141113,2.1417737007141113,2.1417737007141113,2.1417737007141113,1.942771077156067,45,45,,,,,,,,,,,,,,
,,,,,,,,45,45,1.5966533422470093,1.673259973526001,3.1933069229125977,1.7869826555252075,0.39350783824920654,0.6273020505905151,1.0846524238586426,,,,,,,
,,,,,,,,25,46,,,,,,,,1.9981156587600708,1.8574790954589844,3.9962310791015625,1.9990575313568115,0.5460026860237122,0.7389199733734131,1.1937634944915771
