Error_m,ECDF
0.31804421538508254,0.0625
0.3779460672601802,0.125
0.5344657279882299,0.1875
0.6599476616806712,0.25
0.7141333285196223,0.3125
0.9123794458125353,0.375
0.9676783193844982,0.4375
1.1923307419896683,0.5
1.3145718464207943,0.5625
1.3659198622830666,0.625
1.464220512489988,0.6875
1.5042965327048607,0.75
1.5188237549105166,0.8125
1.5655834451931296,0.875
1.5715965610339306,0.9375
1.7103734143746712,1.0
