error,ecdf
0.13027291,0.022222222222222223
0.2875171,0.044444444444444446
0.4667532,0.06666666666666667
0.61445105,0.08888888888888889
0.7277623,0.1111111111111111
0.8932204,0.13333333333333333
0.9334181,0.15555555555555556
1.0594777,0.17777777777777778
1.0712597,0.2
1.229186,0.2222222222222222
1.3562692,0.24444444444444444
1.3572439,0.26666666666666666
1.3744658,0.28888888888888886
1.4132041,0.3111111111111111
1.5049843,0.3333333333333333
1.6715075,0.35555555555555557
1.6992399,0.37777777777777777
2.0393727,0.4
2.1875248,0.4222222222222222
2.229964,0.4444444444444444
2.3342407,0.4666666666666667
2.3402247,0.4888888888888889
2.36348,0.5111111111111111
2.4998043,0.5333333333333333
2.5938227,0.5555555555555556
2.7172813,0.5777777777777777
2.9356587,0.6
3.0559764,0.6222222222222222
3.066834,0.6444444444444445
3.0722063,0.6666666666666666
3.3006299,0.6888888888888889
3.5315914,0.7111111111111111
3.5779233,0.7333333333333333
3.5998065,0.7555555555555555
3.8963895,0.7777777777777778
4.037889,0.8
4.230808,0.8222222222222222
4.345294,0.8444444444444444
4.5841174,0.8666666666666667
4.599045,0.8888888888888888
4.7765846,0.9111111111111111
4.7843294,0.9333333333333333
4.814018,0.9555555555555556
6.3699408,0.9777777777777777
7.0535803,1.0
