train/loss,train/mean_error,train/mean_mse,train/mean_rmse,train/mean_variance,train/mean_std,train/mean_mae,epoch,step,test/loss,test/mean_error,test/mean_mse,test/mean_rmse,test/mean_variance,test/mean_std,test/mean_mae
1.5962615013122559,1.6750524044036865,3.1925230026245117,1.786763310432434,0.3867218792438507,0.621869683265686,1.0895450115203857,57,57,,,,,,,
1.5919029712677002,1.6726834774017334,3.183805465698242,1.7843221426010132,0.38593584299087524,0.6212373375892639,1.0885456800460815,58,58,,,,,,,
1.5870004892349243,1.670082926750183,3.1740007400512695,1.7815725803375244,0.3848240077495575,0.6203418374061584,1.0871877670288086,59,59,,,,,,,
1.5814118385314941,1.667118787765503,3.1628241539001465,1.778433084487915,0.3835383653640747,0.6193047165870667,1.085325837135315,60,60,,,,,,,
1.5754940509796143,1.6639829874038696,3.1509878635406494,1.7751022577285767,0.38214853405952454,0.6181816458702087,1.0832759141921997,61,61,,,,,,,
1.569016456604004,1.6605273485183716,3.138032913208008,1.771449327468872,0.3806820511817932,0.6169943809509277,1.0809924602508545,62,62,,,,,,,
1.561943769454956,1.656725525856018,3.123887538909912,1.7674522399902344,0.37914836406707764,0.615750253200531,1.0783164501190186,63,63,,,,,,,
1.5542711019515991,1.652570128440857,3.1085424423217773,1.763105869293213,0.37755411863327026,0.6144543290138245,1.0755536556243896,64,64,,,,,,,
1.5459715127944946,1.648046612739563,3.0919430255889893,1.7583922147750854,0.3758852779865265,0.6130948066711426,1.0725905895233154,65,65,,,,,,,
1.5367708206176758,1.6429797410964966,3.0735414028167725,1.7531518936157227,0.37415987253189087,0.611686110496521,1.0694499015808105,66,66,,,,,,,
1.5266062021255493,1.6373339891433716,3.0532124042510986,1.7473443746566772,0.37234920263290405,0.6102042198181152,1.0660254955291748,67,67,,,,,,,
1.515656590461731,1.6312038898468018,3.031313180923462,1.7410666942596436,0.37048661708831787,0.6086761355400085,1.0624481439590454,68,68,,,,,,,
1.5032565593719482,1.6242156028747559,3.0065131187438965,1.733929991722107,0.3684369623661041,0.6069900989532471,1.0584717988967896,69,69,,,,,,,
1.4901278018951416,1.616839051246643,2.9802558422088623,1.726341724395752,0.3660879135131836,0.6050519943237305,1.054106593132019,70,70,,,,,,,
1.4758050441741943,1.608844518661499,2.9516103267669678,1.7180250883102417,0.36322906613349915,0.6026848554611206,1.0493611097335815,71,71,,,,,,,
1.459900975227356,1.5998393297195435,2.919801950454712,1.7087428569793701,0.36031579971313477,0.6002631187438965,1.0438838005065918,72,72,,,,,,,
1.4417940378189087,1.589495301246643,2.8835883140563965,1.698113203048706,0.35709306597709656,0.5975726246833801,1.0374748706817627,73,73,,,,,,,
1.421857476234436,1.5779404640197754,2.843715190887451,1.686331868171692,0.3538189232349396,0.5948268175125122,1.0302166938781738,74,74,,,,,,,
1.4002870321273804,1.5654373168945312,2.8005738258361816,1.6734914779663086,0.34998005628585815,0.5915911197662354,1.0222206115722656,75,75,,,,,,,
1.3757492303848267,1.550984501838684,2.7514984607696533,1.658764123916626,0.3459455668926239,0.5881713628768921,1.0130959749221802,76,76,,,,,,,
1.349080204963684,1.534995198249817,2.6981608867645264,1.6426079273223877,0.3419506549835205,0.5847654938697815,1.0030995607376099,77,77,,,,,,,
1.3183549642562866,1.5165138244628906,2.636709690093994,1.6237947940826416,0.33689555525779724,0.5804270505905151,0.9912391901016235,78,78,,,,,,,
1.2829852104187012,1.4951355457305908,2.5659704208374023,1.6018646955490112,0.33053985238075256,0.57492595911026,0.9769510626792908,79,79,,,,,,,
1.2461045980453491,1.4721580743789673,2.492208957672119,1.5786731243133545,0.32495957612991333,0.5700522661209106,0.9617716670036316,80,80,,,,,,,
1.2063456773757935,1.4469490051269531,2.412691354751587,1.5532840490341187,0.31902968883514404,0.5648271441459656,0.9443290829658508,81,81,,,,,,,
1.1632530689239502,1.419554591178894,2.3265061378479004,1.5252888202667236,0.3113709092140198,0.5580061674118042,0.9254580140113831,82,82,,,,,,,
1.1170281171798706,1.3896139860153198,2.234056234359741,1.4946759939193726,0.3030295968055725,0.5504812598228455,0.9045137166976929,83,83,,,,,,,
1.0697669982910156,1.3583568334579468,2.1395339965820312,1.4627145528793335,0.29440027475357056,0.542586624622345,0.8819805383682251,84,84,,,,,,,
1.0210349559783936,1.3254423141479492,2.042069911956787,1.4290101528167725,0.285272479057312,0.5341090559959412,0.8574035167694092,85,85,,,,,,,
0.972345232963562,1.291646957397461,1.944690465927124,1.3945215940475464,0.2763383686542511,0.5256789326667786,0.8306238651275635,86,86,,,,,,,
0.9246997833251953,1.25746488571167,1.8493995666503906,1.3599263429641724,0.2681812047958374,0.5178621411323547,0.8040522933006287,87,87,,,,,,,
0.880687952041626,1.2242882251739502,1.761375904083252,1.327168345451355,0.2624942660331726,0.5123419165611267,0.7794321179389954,88,88,,,,,,,
0.8435362577438354,1.1953526735305786,1.68707275390625,1.2988736629486084,0.2582048773765564,0.5081386566162109,0.7549387812614441,89,89,,,,,,,
0.8150878548622131,1.1728661060333252,1.6301757097244263,1.2767833471298218,0.2545609176158905,0.5045403242111206,0.737650990486145,90,90,,,,,,,
0.7917357087135315,1.154298186302185,1.583471417427063,1.2583606243133545,0.251067191362381,0.5010660290718079,0.7220460176467896,91,91,,,,,,,
0.7694483399391174,1.1402473449707031,1.5388966798782349,1.2405227422714233,0.2387324571609497,0.48860254883766174,0.7154977321624756,92,92,,,,,,,
0.7509063482284546,1.1259994506835938,1.5018125772476196,1.2254846096038818,0.23393785953521729,0.4836712181568146,0.6975775361061096,93,93,,,,,,,
0.7388486862182617,1.1231211423873901,1.477697491645813,1.2156058549880981,0.21629606187343597,0.46507641673088074,0.714368462562561,94,94,,,,,,,
0.7123267650604248,1.097014307975769,1.4246536493301392,1.1935886144638062,0.22121335566043854,0.4703332483768463,0.6813343167304993,95,95,,,,,,,
0.6797045469284058,1.0745769739151,1.3594090938568115,1.1659369468688965,0.20469342172145844,0.4524305760860443,0.6697139143943787,96,96,,,,,,,
0.669684112071991,1.0710906982421875,1.339368224143982,1.1573107242584229,0.1921328455209732,0.4383296072483063,0.6804693937301636,97,97,,,,,,,
0.6406049132347107,1.0432569980621338,1.2812098264694214,1.131905436515808,0.19282475113868713,0.4391181468963623,0.6485726833343506,98,98,,,,,,,
0.620065450668335,1.0246238708496094,1.2401307821273804,1.1136115789413452,0.19027651846408844,0.43620696663856506,0.6367490887641907,99,99,,,,,,,
0.6047800183296204,1.0144184827804565,1.2095600366592407,1.0997999906539917,0.18051518499851227,0.4248707890510559,0.6406726837158203,100,100,,,,,,,
0.5778457522392273,0.9879356622695923,1.1556915044784546,1.0750309228897095,0.17967474460601807,0.42388057708740234,0.6162846684455872,101,101,,,,,,,
0.5666722655296326,0.9721207022666931,1.1333445310592651,1.0645865201950073,0.18832582235336304,0.4339652359485626,0.6031966805458069,102,102,,,,,,,
0.5425689816474915,0.9511879086494446,1.0851380825042725,1.0416996479034424,0.18037976324558258,0.4247113764286041,0.5946164727210999,103,103,,,,,,,
0.5331177115440369,0.9394076466560364,1.0662354230880737,1.0325868129730225,0.1837487667798996,0.42865926027297974,0.5898566246032715,104,104,,,,,,,
0.5219298005104065,0.9186941981315613,1.0438597202301025,1.021694540977478,0.19986070692539215,0.447057843208313,0.572249710559845,105,105,,,,,,,
0.5131433606147766,0.9074398875236511,1.0262866020202637,1.013058066368103,0.20283953845500946,0.45037710666656494,0.5654061436653137,106,106,,,,,,,
0.512730062007904,0.9054409861564636,1.025460124015808,1.0126500129699707,0.2056366205215454,0.45347175002098083,0.5650656223297119,107,107,,,,,,,
0.5068745017051697,0.8963589072227478,1.013749122619629,1.006851077079773,0.21028994023799896,0.4585738182067871,0.5578543543815613,108,108,,,,,,,
0.5143483877182007,0.8932065367698669,1.028696894645691,1.014246940612793,0.23087897896766663,0.48049867153167725,0.5501842498779297,109,109,,,,,,,
0.511987030506134,0.9034327864646912,1.023974061012268,1.0119160413742065,0.20778338611125946,0.4558326303958893,0.5650454759597778,110,110,,,,,,,
0.5016205310821533,0.8928667902946472,1.0032410621643066,1.0016192197799683,0.20603017508983612,0.45390546321868896,0.5556417107582092,111,111,,,,,,,
0.49248364567756653,0.8842954039573669,0.9849673509597778,0.9924551844596863,0.20298883318901062,0.4505428075790405,0.5466992855072021,112,112,,,,,,,
0.49581456184387207,0.8907962441444397,0.9916291236877441,0.9958057403564453,0.19811122119426727,0.445096880197525,0.5515521764755249,113,113,,,,,,,
0.49736738204956055,0.8921938538551331,0.9947348833084106,0.9973639845848083,0.19872504472732544,0.44578588008880615,0.5555183291435242,114,114,,,,,,,
0.48479512333869934,0.8828561902046204,0.9695902466773987,0.9846777319908142,0.19015532732009888,0.43606802821159363,0.5481876134872437,115,115,,,,,,,
0.4902113974094391,0.8813725113868713,0.980422854423523,0.9901630282402039,0.20360539853572845,0.4512265622615814,0.5451589226722717,116,116,,,,,,,
0.4847545027732849,0.8741119503974915,0.9695090055465698,0.9846364855766296,0.20543719828128815,0.45325180888175964,0.5403941869735718,117,117,,,,,,,
0.48002859950065613,0.876412570476532,0.9600571990013123,0.9798250794410706,0.1919582635164261,0.4381304085254669,0.5438680052757263,118,118,,,,,,,
0.4762668311595917,0.8687310814857483,0.9525336623191833,0.9759783148765564,0.19784009456634521,0.4447921812534332,0.5370693802833557,119,119,,,,,,,
0.47933146357536316,0.8665329813957214,0.9586629271507263,0.9791133403778076,0.20778349041938782,0.45583274960517883,0.5335962772369385,120,120,,,,,,,
0.4717678129673004,0.866619884967804,0.9435356259346008,0.9713576436042786,0.19250550866127014,0.43875449895858765,0.5364969372749329,121,121,,,,,,,
0.4722519814968109,0.8699939846992493,0.944503903388977,0.971855878829956,0.18761451542377472,0.4331449270248413,0.540185809135437,122,122,,,,,,,
0.471718966960907,0.8645204901695251,0.9434378147125244,0.9713072776794434,0.19604212045669556,0.4427664279937744,0.5340283513069153,123,123,,,,,,,
0.4683961868286133,0.8646537661552429,0.9367923736572266,0.967880368232727,0.18916623294353485,0.4349324405193329,0.5346951484680176,124,124,,,,,,,
0.4664003252983093,0.8682593107223511,0.9328007698059082,0.9658161401748657,0.178926482796669,0.42299702763557434,0.5383314490318298,125,125,,,,,,,
0.4666803479194641,0.8664661049842834,0.9333606362342834,0.9661059379577637,0.18259724974632263,0.42731398344039917,0.536928117275238,126,126,,,,,,,
0.46349036693573,0.8628889322280884,0.9269806742668152,0.9627983570098877,0.18240337073802948,0.42708706855773926,0.533117949962616,127,127,,,,,,,
0.4614202380180359,0.8606939315795898,0.9228404760360718,0.960645854473114,0.18204645812511444,0.42666903138160706,0.531539797782898,128,128,,,,,,,
0.4613538086414337,0.8588593006134033,0.9227076172828674,0.9605767130851746,0.18506833910942078,0.430195689201355,0.5316084027290344,129,129,,,,,,,
0.45802655816078186,0.8565853834152222,0.9160531163215637,0.9571066498756409,0.18231463432312012,0.42698317766189575,0.52934730052948,130,130,,,,,,,
0.4569004774093628,0.8528186082839966,0.9138009548187256,0.9559293389320374,0.18650130927562714,0.43185797333717346,0.5266801714897156,131,131,,,,,,,
0.4554782807826996,0.8515580892562866,0.9109565615653992,0.9544404149055481,0.185805544257164,0.43105167150497437,0.5256177186965942,132,132,,,,,,,
0.4547956585884094,0.855696976184845,0.9095913171768188,0.9537249803543091,0.1773742288351059,0.42115819454193115,0.5293923616409302,133,133,,,,,,,
0.4524197578430176,0.8496915102005005,0.9048395156860352,0.951230525970459,0.18286389112472534,0.4276258647441864,0.5246527194976807,134,134,,,,,,,
0.4511379301548004,0.8470191359519958,0.9022759199142456,0.9498820304870605,0.18483446538448334,0.42992380261421204,0.5229867100715637,135,135,,,,,,,
0.4498489201068878,0.8503322005271912,0.8996978402137756,0.9485240578651428,0.1766330748796463,0.4202773869037628,0.5263011455535889,136,136,,,,,,,
0.4485464096069336,0.8472004532814026,0.8970929384231567,0.947149932384491,0.17934419214725494,0.4234904944896698,0.5237643718719482,137,137,,,,,,,
0.44778451323509216,0.8458560109138489,0.8955690264701843,0.9463450908660889,0.18009671568870544,0.42437803745269775,0.5228713750839233,138,138,,,,,,,
0.4460870325565338,0.8458582758903503,0.8921741247177124,0.9445496797561646,0.17669808864593506,0.4203547239303589,0.5232210755348206,139,139,,,,,,,
0.4451833665370941,0.8474043011665344,0.8903667330741882,0.9435924887657166,0.17227274179458618,0.415057510137558,0.5239270329475403,140,140,,,,,,,
0.4443700313568115,0.8466381430625916,0.888740062713623,0.9427301287651062,0.17194391787052155,0.4146611988544464,0.5237042903900146,141,141,,,,,,,
0.44378191232681274,0.8415738344192505,0.8875638246536255,0.9421060681343079,0.17931748926639557,0.4234589636325836,0.520309567451477,142,142,,,,,,,
0.4427303373813629,0.843551754951477,0.8854605555534363,0.9409891366958618,0.17388102412223816,0.4169904291629791,0.5222818851470947,143,143,,,,,,,
0.4408492147922516,0.841128408908844,0.8816983103752136,0.9389879107475281,0.17420142889022827,0.4173744320869446,0.5203461647033691,144,144,,,,,,,
0.43936774134635925,0.840488851070404,0.878735363483429,0.9374088644981384,0.17231397330760956,0.41510719060897827,0.5199484825134277,145,145,,,,,,,
0.4382622241973877,0.8408721089363098,0.8765243887901306,0.9362288117408752,0.16945849359035492,0.4116533696651459,0.5204617381095886,146,146,,,,,,,
0.4372970163822174,0.836609423160553,0.8745940327644348,0.9351972937583923,0.1746785193681717,0.41794559359550476,0.5181798338890076,147,147,,,,,,,
0.43713605403900146,0.8366034030914307,0.8742721080780029,0.9350252151489258,0.17436686158180237,0.41757258772850037,0.5186293125152588,148,148,,,,,,,
0.43644705414772034,0.8354311585426331,0.8728941082954407,0.9342880249023438,0.17494894564151764,0.41826897859573364,0.5169679522514343,149,149,,,,,,,
0.4361434876918793,0.8409029841423035,0.8722869753837585,0.9339630603790283,0.16516904532909393,0.40640994906425476,0.5218701362609863,150,150,,,,,,,
0.43680140376091003,0.8341603875160217,0.8736028075218201,0.9346672296524048,0.17777913808822632,0.4216386377811432,0.5170517563819885,151,151,,,,,,,
0.43905535340309143,0.8388868570327759,0.8781107068061829,0.9370756149291992,0.17437943816184998,0.41758763790130615,0.520846962928772,152,152,,,,,,,
0.4426955282688141,0.8378897905349731,0.885391116142273,0.9409522414207458,0.18333175778388977,0.42817258834838867,0.517333984375,153,153,,,,,,,
0.4418887495994568,0.8467735052108765,0.8837774991989136,0.9400944113731384,0.16675204038619995,0.4083528518676758,0.5267912149429321,154,154,,,,,,,
0.43287819623947144,0.8314058184623718,0.8657563924789429,0.9304603338241577,0.17452065646648407,0.41775670647621155,0.5145352482795715,155,155,,,,,,,
0.42800822854042053,0.826452910900116,0.8560163974761963,0.9252115488052368,0.17299188673496246,0.41592293977737427,0.5127192735671997,156,156,,,,,,,
0.432360976934433,0.8327023386955261,0.8647220730781555,0.9299043416976929,0.1713288426399231,0.4139188826084137,0.5173182487487793,157,157,,,,,,,
0.43381863832473755,0.8286447525024414,0.8676371574401855,0.9314704537391663,0.1809850037097931,0.4254233241081238,0.5116609930992126,158,158,,,,,,,
0.43242141604423523,0.8346509337425232,0.8648428320884705,0.9299692511558533,0.16820059716701508,0.41012266278266907,0.5187737941741943,159,159,,,,,,,
0.42606133222579956,0.8302916288375854,0.8521227240562439,0.9231049418449402,0.1627383679151535,0.4034084379673004,0.5145821571350098,160,160,,,,,,,
0.42692989110946655,0.8253192901611328,0.8538597822189331,0.9240453243255615,0.1727079153060913,0.4155814051628113,0.5116709470748901,161,161,,,,,,,
0.4326367676258087,0.8322638869285583,0.8652735352516174,0.9302008152008057,0.1726103127002716,0.41546398401260376,0.5184193849563599,162,162,,,,,,,
0.4302279055118561,0.8260208964347839,0.8604557514190674,0.927607536315918,0.17814531922340393,0.4220726490020752,0.5099705457687378,163,163,,,,,,,
0.4235306680202484,0.8254439830780029,0.8470614552497864,0.9203594326972961,0.1657036542892456,0.4070671498775482,0.5131850242614746,164,164,,,,,,,
0.42316770553588867,0.8238357901573181,0.8463355302810669,0.9199649691581726,0.16763007640838623,0.4094265103340149,0.5124676823616028,165,165,,,,,,,
0.4255591630935669,0.8242716789245605,0.8511183261871338,0.9225607514381409,0.17169450223445892,0.4143603444099426,0.5100517272949219,166,166,,,,,,,
0.4253363311290741,0.8297544121742249,0.8506726026535034,0.9223191142082214,0.16218030452728271,0.40271615982055664,0.516708493232727,167,167,,,,,,,
0.41917940974235535,0.8199828267097473,0.8383588194847107,0.9156193733215332,0.165987029671669,0.4074150621891022,0.5084851384162903,168,168,,,,,,,
0.41912615299224854,0.8165333867073059,0.8382523059844971,0.9155611991882324,0.17152558267116547,0.4141564667224884,0.5060259103775024,169,169,,,,,,,
0.42001551389694214,0.818844199180603,0.8400310277938843,0.916532039642334,0.16952519118785858,0.41173437237739563,0.5099818110466003,170,170,,,,,,,
0.4189371168613434,0.8162485957145691,0.8378742337226868,0.9153547286987305,0.17161248624324799,0.4142613708972931,0.5053380131721497,171,171,,,,,,,
0.41741612553596497,0.8185796737670898,0.8348322510719299,0.9136915802955627,0.16475948691368103,0.40590575337409973,0.5101959705352783,172,172,,,,,,,
0.41563141345977783,0.8171879053115845,0.8312627673149109,0.9117361307144165,0.163466677069664,0.4043101370334625,0.5081662535667419,173,173,,,,,,,
0.41510385274887085,0.8146494030952454,0.8302077054977417,0.9111573696136475,0.1665540635585785,0.4081103503704071,0.5054238438606262,174,174,,,,,,,
0.4151061773300171,0.8120412826538086,0.8302123546600342,0.911159873008728,0.17080125212669373,0.41328108310699463,0.5063796043395996,175,175,,,,,,,
0.41445502638816833,0.8133570551872253,0.8289100527763367,0.910444974899292,0.1673603504896164,0.40909698605537415,0.5039609670639038,176,176,,,,,,,
0.41349461674690247,0.8174342513084412,0.8269892334938049,0.9093894958496094,0.15879061818122864,0.398485392332077,0.5088207125663757,177,177,,,,,,,
0.4123304784297943,0.8141307234764099,0.8246608972549438,0.9081084132194519,0.16185207664966583,0.4023084342479706,0.5066332221031189,178,178,,,,,,,
0.4121057093143463,0.8101890683174133,0.8242114186286926,0.9078608751296997,0.1678052395582199,0.409640371799469,0.5030505061149597,179,179,,,,,,,
0.4118463099002838,0.8109134435653687,0.8236926198005676,0.9075751304626465,0.16611194610595703,0.4075683355331421,0.505526602268219,180,180,,,,,,,
0.4099068343639374,0.8094786405563354,0.8198137879371643,0.9054356813430786,0.16455796360969543,0.40565744042396545,0.5027799606323242,181,181,,,,,,,
0.40936043858528137,0.8088719844818115,0.8187208771705627,0.9048319458961487,0.1644468903541565,0.4055205285549164,0.5046477317810059,182,182,,,,,,,
0.4086892306804657,0.8062354326248169,0.8173784017562866,0.9040898084640503,0.1673627495765686,0.4090999364852905,0.501142144203186,183,183,,,,,,,
0.4077014625072479,0.8048092722892761,0.8154028654098511,0.9029965996742249,0.16768500208854675,0.4094935953617096,0.5009226202964783,184,184,,,,,,,
0.4065667688846588,0.8050565123558044,0.8131335377693176,0.9017391800880432,0.1650174856185913,0.40622344613075256,0.5008233785629272,185,185,,,,,,,
0.40649843215942383,0.8074506521224976,0.8129967451095581,0.9016633033752441,0.16102036833763123,0.4012734293937683,0.5027767419815063,186,186,,,,,,,
0.4058001935482025,0.8042269945144653,0.811600387096405,0.9008886814117432,0.16481930017471313,0.4059794247150421,0.4999913275241852,187,187,,,,,,,
0.40593838691711426,0.8012692332267761,0.8118767738342285,0.9010420441627502,0.169844388961792,0.41212180256843567,0.500076174736023,188,188,,,,,,,
