error,ecdf
0.5136399,0.022222222222222223
0.56980866,0.044444444444444446
0.678094,0.06666666666666667
0.70300364,0.08888888888888889
0.7461408,0.1111111111111111
0.767833,0.13333333333333333
0.77945983,0.15555555555555556
0.8165994,0.17777777777777778
0.8498985,0.2
0.88346565,0.2222222222222222
0.8877566,0.24444444444444444
0.9155056,0.26666666666666666
0.94179845,0.28888888888888886
0.9557861,0.3111111111111111
0.995096,0.3333333333333333
1.0630138,0.35555555555555557
1.1002178,0.37777777777777777
1.178529,0.4
1.1866796,0.4222222222222222
1.2812489,0.4444444444444444
1.4831887,0.4666666666666667
1.4888752,0.4888888888888889
1.4931846,0.5111111111111111
1.6099837,0.5333333333333333
1.6607243,0.5555555555555556
2.0568721,0.5777777777777777
2.0745087,0.6
2.2461894,0.6222222222222222
2.2915993,0.6444444444444445
2.306647,0.6666666666666666
2.33347,0.6888888888888889
2.3564954,0.7111111111111111
2.4533973,0.7333333333333333
2.4720352,0.7555555555555555
2.511804,0.7777777777777778
2.6730788,0.8
2.8773491,0.8222222222222222
3.0844107,0.8444444444444444
3.5403705,0.8666666666666667
3.6293535,0.8888888888888888
3.6404366,0.9111111111111111
4.196804,0.9333333333333333
4.3140125,0.9555555555555556
4.8497243,0.9777777777777777
5.424921,1.0
