0.5,0.5,-64.31931603,-57.99507531,-38.93127921,-54.87997484,-63.66355338,-56.22583489,-36.56533836,-55.46555173
0.5,1,-53.18425313,-56.7457716,-48.80256524,-58.86717793,-50.97885614,-51.72903759,-42.1553635,-47.57759647
0.5,1.5,-53.76305205,-54.89273181,-51.85069579,-64.23302562,-51.23184388,-48.56540895,-43.70420645,-55.91110878
0.5,2,-57.13094591,-59.09497209,-47.77713278,-65.77062612,-49.11651619,-51.17349891,-45.92754718,-59.87652694
0.5,2.5,-54.54177935,-60.08099469,-47.89613522,-55.86338807,-49.66665597,-55.23409771,-47.27776017,-59.36498706
0.5,3,-57.03178636,-58.17484938,-54.54510897,-66.20146144,-56.13413974,-51.49188315,-56.85519565,-60.17661342
0.5,3.5,-52.93840517,-58.54670162,-57.90761658,-63.12529588,-49.06702644,-59.18472123,-48.49114058,-57.19928043
0.5,4,-46.6115437,-54.84843277,-54.76314982,-60.98074917,-51.40580196,-56.05286014,-47.26427784,-58.67969795
0.5,4.5,-55.74890974,-58.02490802,-50.24962093,-56.27576798,-46.61410971,-57.4398771,-51.31800882,-58.22933952
1,4.5,-40.89334432,-61.11091025,-50.16342947,-59.14853523,-41.95172331,-53.6277126,-52.54481198,-59.3228432
1,4,-59.77246469,-60.94081757,-56.24406418,-60.34134611,-49.08458231,-53.00417425,-52.78997079,-59.66520659
1,3.5,-57.30662678,-58.97500993,-57.13294034,-61.90596303,-52.40810195,-49.26110231,-54.36583609,-58.43810104
1,3,-54.98487092,-63.31049829,-58.41776904,-56.83363575,-50.69214101,-54.97257798,-48.37528349,-57.98968381
1,2.5,-57.71481817,-54.89397512,-49.45904123,-58.53972873,-57.92789309,-51.58998129,-47.21984156,-53.57250566
1,2,-62.34420745,-49.31446051,-56.11403708,-55.37072261,-51.16378821,-63.92481922,-50.19417465,-54.17870402
1,1.5,-49.33192774,-54.20733607,-57.31528656,-58.78682345,-50.22859592,-53.20763563,-44.89143025,-54.41053537
1,1,-66.34011194,-56.50208381,-47.23115568,-64.14090801,-56.29776775,-60.11196917,-43.40761057,-56.49655197
1,0.5,-61.12914326,-52.9960613,-44.08670519,-50.62382334,-54.07460861,-54.28157483,-47.14559508,-53.24339392
1.5,0.5,-61.63199961,-46.73905454,-49.09784789,-62.83447372,-55.76879781,-53.56871412,-43.41818841,-50.81216818
1.5,1,-54.82319185,-53.94052232,-47.22568269,-62.44133313,-53.65292475,-53.32617158,-46.50844632,-47.47946001
1.5,1.5,-57.73637493,-57.98558179,-51.9510713,-52.88912644,-53.1161138,-53.31273161,-45.17020912,-55.95517691
1.5,2,-57.0218299,-57.07108019,-50.01494626,-51.10429851,-52.53419338,-51.99755157,-46.43227188,-59.00870729
1.5,2.5,-64.32650922,-60.19796687,-54.48247626,-53.91194647,-48.73779892,-54.77160577,-47.52081079,-62.96592146
1.5,3,-62.28208538,-50.17953742,-46.64887063,-61.18981957,-52.69996288,-53.51492759,-52.81464357,-56.05646245
1.5,3.5,-52.61068506,-51.3303462,-54.66495558,-59.17947518,-52.93310689,-51.84891143,-50.29166102,-58.81321645
1.5,4,-54.43356292,-54.49526909,-61.71271008,-54.42171522,-50.44604912,-52.3306114,-54.8217092,-56.07010791
1.5,4.5,-44.63570351,-58.0704493,-58.83470034,-51.48122713,-43.59376574,-50.14894952,-54.79108075,-53.62425898
2,4.5,-47.72792866,-53.88084218,-56.9054949,-59.23523223,-48.1851516,-49.93014941,-51.81793114,-52.54958232
2,4,-58.48872175,-54.72216883,-54.49429852,-51.1609435,-53.17689824,-52.59038331,-53.43149211,-53.22044588
2,3.5,-62.1525903,-56.37391295,-53.16138278,-57.06010204,-54.07708459,-49.67890748,-54.99877904,-57.0728579
2,3,-53.23986888,-47.41427385,-53.50609641,-60.12590067,-56.09018489,-51.60262924,-53.20956256,-53.74819949
2,2.5,-59.14546137,-53.31047208,-48.17164998,-58.27582816,-52.0687079,-49.88390609,-45.49802446,-59.11601545
2,2,-48.23772156,-56.51182645,-53.27088242,-54.79394546,-53.14389664,-50.21742723,-52.29988804,-55.18746979
2,1.5,-58.94387168,-56.03733944,-52.19702098,-56.9558821,-55.85255408,-52.75664946,-54.70134795,-53.85820933
2,1,-57.04001516,-58.6532717,-49.98769094,-57.08097336,-51.52062759,-54.41023244,-46.60758366,-51.74781629
2,0.5,-65.14218708,-53.59801149,-49.23416684,-61.9320424,-55.40552526,-52.23522585,-51.19403212,-57.4686701
2.5,0.5,-57.92622486,-56.33860627,-58.33093973,-61.92943779,-59.43567564,-52.1933972,-50.79965537,-54.10930289
2.5,1,-57.18314748,-49.40473999,-47.22281055,-53.60060776,-52.74590319,-48.68881225,-47.13402139,-54.15700181
2.5,1.5,-57.51712002,-51.32217991,-56.52436167,-66.67608742,-54.94437533,-54.60108409,-54.26044618,-60.37308789
2.5,2,-51.33688832,-50.0151597,-60.88732402,-53.48200319,-53.15521534,-52.53704053,-51.59767523,-59.2149597
2.5,2.5,-61.89117912,-48.56191759,-48.08422394,-61.1363034,-53.27580538,-48.49333861,-45.84107453,-54.51530176
2.5,3,-65.25612987,-49.60312843,-52.49744285,-53.47592905,-56.96419285,-51.44298465,-50.18576949,-55.88079398
