error
7.9451685
8.853433
9.512816
10.602506
9.076871
5.582446
5.494159
5.612198
6.4588513
8.109591
5.4716473
4.661608
5.907788
3.9175305
7.5218267
3.7905319
6.8696337
5.492154
4.6142826
3.4252818
7.1819534
5.1296754
1.5183837
2.4976885
6.924043
3.4319332
0.57193327
3.4684227
7.581965
4.362256
5.7832294
5.1119156
3.7356184
4.947927
7.6027627
6.2803984
6.063341
6.6219845
7.2114034
6.6286426
8.010265
9.298683
9.40539
10.713593
9.812272
