Error_m,ECDF
0.3466037677911224,0.0625
0.697881281048457,0.125
0.7093987506008718,0.1875
0.8887224067944524,0.25
1.289871833725844,0.3125
1.4289220710853352,0.375
1.7447868324004856,0.4375
1.7543922647760337,0.5
2.129564565658637,0.5625
2.1424040684851926,0.625
2.3395223896609343,0.6875
2.3536102448232787,0.75
2.6609787633433477,0.8125
2.6626411870766127,0.875
2.719372509653603,0.9375
3.020761493398643,1.0
