Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
985632,1.68182334760845,0.542998005216875,0.736883983552957,3.37152777777778,1.83617204471089,0.0016859
