Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
385453,1.61642911628329,0.5885458009205,0.767167387810835,3.20138888888889,1.78924254613199,0.0018296
