Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
148462,1.68770942258746,0.858234127131726,0.926409265460858,3.70659722222222,1.92525250869132,0.0013381
