Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
559171,1.74084303987124,0.439951621642969,0.663288490509951,3.47048611111111,1.86292407550901,0.0020604
