Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
168348,1.6822077426667,0.534760443845549,0.731273166365039,3.36458333333333,1.83428005858793,0.0013403
