Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
255056,1.74486476466093,0.56655806415587,0.752700514252429,3.61111111111111,1.90029237516523,0.0013847
