Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
927286,1.52138990975481,0.44578940916291,0.667674628215653,2.76041666666667,1.66145016978141,0.0015191
