Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
80437,1.60787442613606,0.478975940888757,0.692080877418786,3.06423611111111,1.75049596146667,0.0021881
