Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
801324,1.60364452784004,0.49082422832868,0.700588487151109,3.0625,1.75,0.0013849
