Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
328207,1.11795119577692,0.354351790527623,0.595274550545899,1.60416666666667,1.26655701279756,0.0023315
