Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
65606,1.39069564875587,0.604160056975943,0.777277335946406,2.53819444444444,1.5931711911921,0.0014224
