Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
919807,1.69859556411468,0.869981442903258,0.932727957607821,3.75520833333333,1.93783599237225,0.0013646
