Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
289645,1.87872160420564,0.689155133890986,0.830153680887452,4.21875,2.05395959064437,0.0016806
