Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
47116,1.638764962928,0.479379951835141,0.692372697205155,3.16493055555556,1.77902517001743,0.0018341
