Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
240546,1.65913532922658,0.636158848201101,0.7975956671153,3.38888888888889,1.84089350286454,0.0016009
