Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
900999,1.6107511957701,0.521800029769639,0.722357272940225,3.11631944444444,1.7653100136929,0.0014748
