Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
928786,1.73016118170506,0.482236729765394,0.694432667553445,3.47569444444444,1.86432144343309,0.0015412
