Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
621846,1.48070218556117,0.61307659322994,0.782992077373673,2.80555555555556,1.67497927018681,0.0014478
