Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
329651,1.97062284325527,0.880534498529393,0.938367997391958,4.76388888888889,2.18263347561813,0.0013907
