Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
282623,1.81202249313133,0.397130039941685,0.630182544935739,3.68055555555555,1.91847740553689,0.0013811
