Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
4750,1.41469302023076,0.609754769621487,0.780867959146415,2.61111111111111,1.61589328580544,0.0014081
