Random_Seed,Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
833235,1.66193241804096,0.696313971197867,0.834454295451744,3.45833333333333,1.85965946703512,0.0014258
