val/loss,val/mean_error,val/mean_mse,val/mean_rmse,val/mean_variance,val/mean_std,val/mean_error_best,epoch,step,train/loss,train/mean_error,train/mean_mse,train/mean_rmse,train/mean_variance,train/mean_std,test/loss,test/mean_error,test/mean_mse,test/mean_rmse,test/mean_variance,test/mean_std
43.545013427734375,8.493419647216797,87.09002685546875,9.33220386505127,14.951869010925293,3.866764783859253,8.493419647216797,0,0,,,,,,,,,,,,
,,,,,,,0,0,59.86652755737305,10.112687110900879,119.73306274414062,10.9422607421875,17.466611862182617,4.179307460784912,,,,,,
41.4287223815918,8.273011207580566,82.8574447631836,9.102606773376465,14.414741516113281,3.796674966812134,8.273011207580566,1,1,,,,,,,,,,,,
,,,,,,,1,1,56.78231430053711,9.81612777709961,113.56463623046875,10.656670570373535,17.208255767822266,4.1482834815979,,,,,,
39.63472366333008,8.083868026733398,79.26944732666016,8.903339385986328,13.920515060424805,3.73102068901062,8.083868026733398,2,2,,,,,,,,,,,,
,,,,,,,2,2,54.19447708129883,9.562607765197754,108.38895416259766,10.411001205444336,16.945472717285156,4.116487979888916,,,,,,
38.01218795776367,7.910681247711182,76.02437591552734,8.719195365905762,13.445491790771484,3.666809558868408,7.910681247711182,3,3,,,,,,,,,,,,
,,,,,,,3,3,51.97905731201172,9.343011856079102,103.95812225341797,10.195985794067383,16.666261672973633,4.082433223724365,,,,,,
36.586151123046875,7.756790637969971,73.17230224609375,8.554080963134766,13.00449275970459,3.6061742305755615,7.756790637969971,4,4,,,,,,,,,,,,
,,,,,,,4,4,49.956939697265625,9.140691757202148,99.91386413574219,9.995692253112793,16.361616134643555,4.044949531555176,,,,,,
35.304256439208984,7.617498397827148,70.60851287841797,8.402887344360352,12.582235336303711,3.547144651412964,7.617498397827148,5,5,,,,,,,,,,,,
,,,,,,,5,5,48.162784576416016,8.959585189819336,96.32556915283203,9.814558982849121,16.051406860351562,4.006420612335205,,,,,,
34.13395690917969,7.489229202270508,68.26790618896484,8.262439727783203,12.179352760314941,3.4898929595947266,7.489229202270508,6,6,,,,,,,,,,,,
