0.083333,0.0625
0.42492,0.125
0.75462,0.1875
0.84984,0.25
1.0865,0.3125
1.4167,0.375
1.5366,0.4375
1.5855,0.5
1.752,0.5625
1.82,0.625
1.9526,0.6875
2.0156,0.75
2.2001,0.8125
2.4861,0.875
2.9179,0.9375
3.5,1
