val/loss,val/mean_error,val/mean_mse,val/mean_rmse,val/mean_variance,val/mean_std,val/mean_error_best,epoch,step,train/loss,train/mean_error,train/mean_mse,train/mean_rmse,train/mean_variance,train/mean_std,test/loss,test/mean_error,test/mean_mse,test/mean_rmse,test/mean_variance,test/mean_std
53.20528793334961,9.43403148651123,106.41056823730469,10.315549850463867,17.409618377685547,4.172483444213867,9.43403148651123,0,0,,,,,,,,,,,,
,,,,,,,0,0,48.40408706665039,9.032571792602539,96.80818176269531,9.839115142822266,15.220829010009766,3.901388168334961,,,,,,
51.05229187011719,9.225428581237793,102.10457611083984,10.104681015014648,16.99605369567871,4.122627258300781,9.225428581237793,1,1,,,,,,,,,,,,
,,,,,,,1,1,46.123191833496094,8.792889595031738,92.24638366699219,9.604497909545898,14.93147087097168,3.864126205444336,,,,,,
49.089656829833984,9.032090187072754,98.17930603027344,9.908547401428223,16.600645065307617,4.0743889808654785,9.032090187072754,2,2,,,,,,,,,,,,
,,,,,,,2,2,44.06511688232422,8.574856758117676,88.1302490234375,9.387771606445312,14.602067947387695,3.82126522064209,,,,,,
47.28074264526367,8.85135269165039,94.56147766113281,9.724272727966309,16.21503448486328,4.026789665222168,8.85135269165039,3,3,,,,,,,,,,,,
,,,,,,,3,3,42.19145965576172,8.374467849731445,84.38292694091797,9.186017990112305,14.251205444335938,3.7750768661499023,,,,,,
45.63603210449219,8.686101913452148,91.27205657958984,9.553641319274902,15.823712348937988,3.977903127670288,8.686101913452148,4,4,,,,,,,,,,,,
,,,,,,,4,4,40.468109130859375,8.188617706298828,80.93621826171875,8.996456146240234,13.882753372192383,3.725956678390503,,,,,,
44.18121337890625,8.53990364074707,88.36243438720703,9.400129318237305,15.432452201843262,3.9284160137176514,8.53990364074707,5,5,,,,,,,,,,,,
,,,,,,,5,5,38.9037971496582,8.018157958984375,77.80758666992188,8.820860862731934,13.51673412322998,3.67651104927063,,,,,,
42.864845275878906,8.40633487701416,85.72969818115234,9.259033203125,15.063227653503418,3.8811373710632324,8.40633487701416,6,6,,,,,,,,,,,,
,,,,,,,6,6,37.520408630371094,7.866522312164307,75.04080200195312,8.662609100341797,13.158636093139648,3.627483367919922,,,,,,
