Error_m,ECDF
0.28251068320169637,0.022222222222222223
0.6884630238568966,0.044444444444444446
0.8267627471404045,0.06666666666666667
1.4694610311847016,0.08888888888888889
1.4971435938908972,0.1111111111111111
1.5081290259541063,0.13333333333333333
1.543695550038175,0.15555555555555556
1.6300780146618483,0.17777777777777778
1.6857638706489533,0.2
1.6925366838413785,0.2222222222222222
1.7427278792773084,0.24444444444444444
1.9226400863248148,0.26666666666666666
1.932084320714196,0.28888888888888886
1.9360788145247019,0.3111111111111111
2.197104509453933,0.3333333333333333
2.3690354152244857,0.35555555555555557
2.4251072227112926,0.37777777777777777
2.4665132127111384,0.4
2.5256307585257214,0.4222222222222222
2.5322520162394797,0.4444444444444444
2.853674514894868,0.4666666666666667
2.863310383981282,0.4888888888888889
3.1165841600334465,0.5111111111111111
3.4382094763141215,0.5333333333333333
3.8505067794235486,0.5555555555555556
3.858692694411525,0.5777777777777777
3.9175587359694126,0.6
4.136571132673467,0.6222222222222222
4.18292364484968,0.6444444444444445
4.269493312665558,0.6666666666666666
4.551267901743274,0.6888888888888889
4.7538331975373005,0.7111111111111111
4.855168561785909,0.7333333333333333
4.881054608743479,0.7555555555555555
5.288908713125272,0.7777777777777778
5.30459527549555,0.8
5.7228680179481755,0.8222222222222222
5.913176301753732,0.8444444444444444
5.944252631566999,0.8666666666666667
6.198497969610099,0.8888888888888888
6.717129829560915,0.9111111111111111
7.791849054913382,0.9333333333333333
7.8655475285584515,0.9555555555555556
8.814623815087877,0.9777777777777777
11.290765115733361,1.0
