Error_m,ECDF
0.11877510738748764,0.022222222222222223
0.13191943603991294,0.044444444444444446
0.7071067811865476,0.06666666666666667
0.8384946552933301,0.08888888888888889
1.034338229869353,0.1111111111111111
1.145819529917454,0.13333333333333333
1.5033350063080495,0.15555555555555556
1.5060101213892914,0.17777777777777778
2.119957651505696,0.2
2.2070708393812857,0.2222222222222222
2.216149775040382,0.24444444444444444
2.256174527104719,0.26666666666666666
2.265277218820847,0.28888888888888886
2.2715881318236413,0.3111111111111111
2.370556635698761,0.3333333333333333
2.597724782708817,0.35555555555555557
2.662808606104756,0.37777777777777777
2.928190341169929,0.4
3.0250753373129133,0.4222222222222222
3.060613088229011,0.4444444444444444
3.294522056271915,0.4666666666666667
3.645788128511342,0.4888888888888889
3.675440974443011,0.5111111111111111
3.8010359053785496,0.5333333333333333
3.9154423202840376,0.5555555555555556
3.9787551663035616,0.5777777777777777
4.044197889846063,0.6
4.065511800345554,0.6222222222222222
4.085433938306587,0.6444444444444445
4.160111821196288,0.6666666666666666
4.560467947165978,0.6888888888888889
4.93846305430697,0.7111111111111111
5.156776961096787,0.7333333333333333
5.369671377356697,0.7555555555555555
5.5781050323253805,0.7777777777777778
5.70087712549569,0.8
6.8580839032535374,0.8222222222222222
6.879060108140533,0.8444444444444444
7.8598363942298715,0.8666666666666667
7.875924171718348,0.8888888888888888
8.711541296052419,0.9111111111111111
8.721252240957039,0.9333333333333333
10.156760740304792,0.9555555555555556
11.067971810589327,0.9777777777777777
16.80773631397161,1.0
