Error_m,ECDF
0.511915988623465,0.022222222222222223
0.5685470159919166,0.044444444444444446
0.7071067811865476,0.06666666666666667
0.7950672760310963,0.08888888888888889
1.2118076455972466,0.1111111111111111
1.3351004462178448,0.13333333333333333
1.38124776931932,0.15555555555555556
1.5682327831272111,0.17777777777777778
1.7781648544681605,0.2
1.8082805963335038,0.2222222222222222
1.852040730023607,0.24444444444444444
1.9440675862306254,0.26666666666666666
2.033718296508088,0.28888888888888886
2.048958248258639,0.3111111111111111
2.0965431674295445,0.3333333333333333
2.3683284835432183,0.35555555555555557
2.5005395105215347,0.37777777777777777
2.621556224757673,0.4
2.968096062141813,0.4222222222222222
3.025221105579943,0.4444444444444444
3.4932266343667644,0.4666666666666667
3.5387111539521747,0.4888888888888889
3.5983404739321383,0.5111111111111111
3.598533864087028,0.5333333333333333
4.017278755784815,0.5555555555555556
4.1538779510062165,0.5777777777777777
4.253545706696236,0.6
4.361409946627527,0.6222222222222222
4.436464572441748,0.6444444444444445
4.64794470412633,0.6666666666666666
4.996331110429905,0.6888888888888889
5.217496462699206,0.7111111111111111
5.310883025860168,0.7333333333333333
5.70087712549569,0.7555555555555555
5.714277317554186,0.7777777777777778
6.212256033668536,0.8
6.279527984751603,0.8222222222222222
6.343812741997002,0.8444444444444444
7.502583375512757,0.8666666666666667
7.813923856337156,0.8888888888888888
7.918101750817069,0.9111111111111111
8.439350873964768,0.9333333333333333
10.951967425583753,0.9555555555555556
11.067971810589327,0.9777777777777777
16.80773631397161,1.0
