val/loss,val/mean_error,val/mean_mse,val/mean_rmse,val/mean_variance,val/mean_std,val/mean_mae,val/mean_error_best,epoch,step,train/loss,train/mean_error,train/mean_mse,train/mean_rmse,train/mean_variance,train/mean_std,train/mean_mae,test/loss,test/mean_error,test/mean_mse,test/mean_rmse,test/mean_variance,test/mean_std,test/mean_mae
2.2211546897888184,2.0183565616607666,2.2211546897888184,2.2211546897888184,2.2211546897888184,2.2211546897888184,2.2211546897888184,2.0183565616607666,9,9,,,,,,,,,,,,,,
,,,,,,,,9,9,1.6281594038009644,1.6875444650650024,3.2563183307647705,1.8045271635055542,0.40851178765296936,0.6391492486000061,1.0986896753311157,,,,,,,
2.1514217853546143,1.98488450050354,2.1514217853546143,2.1514217853546143,2.1514217853546143,2.1514217853546143,2.1514217853546143,1.98488450050354,10,10,,,,,,,,,,,,,,
,,,,,,,,10,10,1.6107679605484009,1.6807026863098145,3.2215359210968018,1.7948638200759888,0.39677491784095764,0.6299006938934326,1.0905895233154297,,,,,,,
2.108140468597412,1.960630178451538,2.108140468597412,2.108140468597412,2.108140468597412,2.108140468597412,2.108140468597412,1.960630178451538,11,11,,,,,,,,,,,,,,
,,,,,,,,11,11,1.6145994663238525,1.6826573610305786,3.229198932647705,1.7969971895217896,0.39786291122436523,0.6307637691497803,1.0931668281555176,,,,,,,
2.084378719329834,1.9446574449539185,2.084378719329834,2.084378719329834,2.084378719329834,2.084378719329834,2.084378719329834,1.9446574449539185,12,12,,,,,,,,,,,,,,
,,,,,,,,12,12,1.6305865049362183,1.6902413368225098,3.2611727714538574,1.8058717250823975,0.4042571485042572,0.6358122229576111,1.103058099746704,,,,,,,
2.073573112487793,1.9359793663024902,2.073573112487793,2.073573112487793,2.073573112487793,2.073573112487793,2.073573112487793,1.9359793663024902,13,13,,,,,,,,,,,,,,
,,,,,,,,13,13,1.649699091911316,1.698801040649414,3.299398422241211,1.8164246082305908,0.4134739935398102,0.643019437789917,1.1123746633529663,,,,,,,
2.0709645748138428,1.933424472808838,2.0709645748138428,2.0709645748138428,2.0709645748138428,2.0709645748138428,2.0709645748138428,1.933424472808838,14,14,,,,,,,,,,,,,,
,,,,,,,,14,14,1.6642203330993652,1.70509934425354,3.3284404277801514,1.8244013786315918,0.42107686400413513,0.6489043831825256,1.117800235748291,,,,,,,
2.0742571353912354,1.936890721321106,2.0742571353912354,2.0742571353912354,2.0742571353912354,2.0742571353912354,2.0742571353912354,1.933424472808838,15,15,,,,,,,,,,,,,,
,,,,,,,,15,15,1.6705471277236938,1.707767128944397,3.3410937786102295,1.8278659582138062,0.4246255159378052,0.6516329646110535,1.1196824312210083,,,,,,,
2.0853395462036133,1.9465986490249634,2.0853395462036133,2.0853395462036133,2.0853395462036133,2.0853395462036133,2.0853395462036133,1.933424472808838,16,16,,,,,,,,,,,,,,
,,,,,,,,16,16,1.6632540225982666,1.7045445442199707,3.326508045196533,1.8238717317581177,0.4210362434387207,0.6488730311393738,1.1169390678405762,,,,,,,
2.10764217376709,1.961836338043213,2.10764217376709,2.10764217376709,2.10764217376709,2.10764217376709,2.10764217376709,1.933424472808838,17,17,,,,,,,,,,,,,,
,,,,,,,,17,17,1.6448196172714233,1.6964049339294434,3.2896392345428467,1.8137363195419312,0.4118497967720032,0.641755223274231,1.109790563583374,,,,,,,
2.1432600021362305,1.9820278882980347,2.1432600021362305,2.1432600021362305,2.1432600021362305,2.1432600021362305,2.1432600021362305,1.933424472808838,18,18,,,,,,,,,,,,,,
,,,,,,,,18,18,1.6243858337402344,1.6871495246887207,3.2487711906433105,1.8024348020553589,0.4022982120513916,0.6342698335647583,1.0999999046325684,,,,,,,
2.1903915405273438,2.0054574012756348,2.1903915405273438,2.1903915405273438,2.1903915405273438,2.1903915405273438,2.1903915405273438,1.933424472808838,19,19,,,,,,,,,,,,,,
,,,,,,,,19,19,1.6088507175445557,1.6796112060546875,3.2177014350891113,1.7937952280044556,0.3966069221496582,0.6297673583030701,1.0897952318191528,,,,,,,
2.2429683208465576,2.0292909145355225,2.2429683208465576,2.2429683208465576,2.2429683208465576,2.2429683208465576,2.2429683208465576,1.933424472808838,20,20,,,,,,,,,,,,,,
,,,,,,,,20,20,1.6027346849441528,1.6766198873519897,3.2054693698883057,1.7903825044631958,0.3944147527217865,0.6280244588851929,1.0858505964279175,,,,,,,
2.2847678661346436,2.0469577312469482,2.2847678661346436,2.2847678661346436,2.2847678661346436,2.2847678661346436,2.2847678661346436,1.933424472808838,21,21,,,,,,,,,,,,,,
,,,,,,,,21,21,1.6049411296844482,1.6776684522628784,3.2098824977874756,1.7916145324707031,0.39531153440475464,0.6287380456924438,1.0912840366363525,,,,,,,
2.3048276901245117,2.0551295280456543,2.3048276901245117,2.3048276901245117,2.3048276901245117,2.3048276901245117,2.3048276901245117,1.933424472808838,22,22,,,,,,,,,,,,,,
,,,,,,,,22,22,1.6117002964019775,1.6803455352783203,3.223400592803955,1.795383095741272,0.3998395502567291,0.6323286890983582,1.0948666334152222,,,,,,,
2.299410343170166,2.05289363861084,2.299410343170166,2.299410343170166,2.299410343170166,2.299410343170166,2.299410343170166,1.933424472808838,23,23,,,,,,,,,,,,,,
,,,,,,,,23,23,1.6161653995513916,1.6819894313812256,3.232330799102783,1.7978683710098267,0.40324264764785767,0.6350138783454895,1.0962929725646973,,,,,,,
2.273909330368042,2.0423364639282227,2.273909330368042,2.273909330368042,2.273909330368042,2.273909330368042,2.273909330368042,1.933424472808838,24,24,,,,,,,,,,,,,,
,,,,,,,,24,24,1.6146334409713745,1.6812880039215088,3.229267120361328,1.7970161437988281,0.40253782272338867,0.6344586610794067,1.095672845840454,,,,,,,
2.2376275062561035,2.0269112586975098,2.2376275062561035,2.2376275062561035,2.2376275062561035,2.2376275062561035,2.2376275062561035,1.933424472808838,25,25,,,,,,,,,,,,,,
,,,,,,,,25,25,1.6086163520812988,1.678840160369873,3.2172327041625977,1.793664574623108,0.3987278938293457,0.6314490437507629,1.093428134918213,,,,,,,
2.1996989250183105,2.010070323944092,2.1996989250183105,2.1996989250183105,2.1996989250183105,2.1996989250183105,2.1996989250183105,1.933424472808838,26,26,,,,,,,,,,,,,,
,,,,,,,,26,26,1.6018742322921753,1.6760309934616089,3.2037484645843506,1.789901852607727,0.3946685791015625,0.6282265186309814,1.090057134628296,,,,,,,
2.167480707168579,1.994942307472229,2.167480707168579,2.167480707168579,2.167480707168579,2.167480707168579,2.167480707168579,1.933424472808838,27,27,,,,,,,,,,,,,,
,,,,,,,,27,27,1.5978811979293823,1.674174427986145,3.1957626342773438,1.7876696586608887,0.3929024338722229,0.6268193125724792,1.086193323135376,,,,,,,
2.1449532508850098,1.98379385471344,2.1449532508850098,2.1449532508850098,2.1449532508850098,2.1449532508850098,2.1449532508850098,1.933424472808838,28,28,,,,,,,,,,,,,,
,,,,,,,,28,28,1.598055362701416,1.6738531589508057,3.196110725402832,1.787766933441162,0.3943266272544861,0.6279543042182922,1.0825457572937012,,,,,,,
2.133786201477051,1.9780343770980835,2.133786201477051,2.133786201477051,2.133786201477051,2.133786201477051,2.133786201477051,1.933424472808838,29,29,,,,,,,,,,,,,,
,,,,,,,,29,29,1.600449562072754,1.6749924421310425,3.200899124145508,1.7891056537628174,0.3952995836734772,0.6287285685539246,1.0846362113952637,,,,,,,
2.1321470737457275,1.9772518873214722,2.1321470737457275,2.1321470737457275,2.1321470737457275,2.1321470737457275,2.1321470737457275,1.933424472808838,30,30,,,,,,,,,,,,,,
,,,,,,,,30,30,1.6025822162628174,1.6762648820877075,3.2051641941070557,1.790297269821167,0.3953006863594055,0.6287294030189514,1.0874005556106567,,,,,,,
2.1388895511627197,1.9808886051177979,2.1388895511627197,2.1388895511627197,2.1388895511627197,2.1388895511627197,2.1388895511627197,1.933424472808838,31,31,,,,,,,,,,,,,,
,,,,,,,,31,31,1.6024861335754395,1.676224708557129,3.204972267150879,1.7902436256408691,0.3952430486679077,0.6286835670471191,1.0874805450439453,,,,,,,
2.1525330543518066,1.9879237413406372,2.1525330543518066,2.1525330543518066,2.1525330543518066,2.1525330543518066,2.1525330543518066,1.933424472808838,32,32,,,,,,,,,,,,,,
,,,,,,,,32,32,1.6002050638198853,1.674984335899353,3.2004098892211914,1.7889689207077026,0.39483773708343506,0.628361165523529,1.085227608680725,,,,,,,
2.1709189414978027,1.9969711303710938,2.1709189414978027,2.1709189414978027,2.1709189414978027,2.1709189414978027,2.1709189414978027,1.933424472808838,33,33,,,,,,,,,,,,,,
,,,,,,,,33,33,1.597050428390503,1.6732702255249023,3.194101095199585,1.7872048616409302,0.3942674398422241,0.6279072165489197,1.0829226970672607,,,,,,,
2.1913766860961914,2.00661563873291,2.1913766860961914,2.1913766860961914,2.1913766860961914,2.1913766860961914,2.1913766860961914,1.933424472808838,34,34,,,,,,,,,,,,,,
,,,,,,,,34,34,1.5945258140563965,1.6721688508987427,3.189051628112793,1.7857916355133057,0.3929029405117035,0.6268197298049927,1.0824034214019775,,,,,,,
,,,,,,,,14,35,,,,,,,,2.063809633255005,1.8858095407485962,4.127618789672852,2.031654119491577,0.5713409781455994,0.7558709979057312,1.2124172449111938
