error
3.594801
2.5586073
3.7078989
4.1524754
3.9444795
1.4609538
0.45017058
0.86801547
1.5129158
1.5064
0.6218429
0.9115986
1.279072
1.1294994
3.2051475
1.187421
5.5388465
2.3016393
1.4729847
2.1002116
6.622788
0.4887303
1.4920259
2.8935218
1.5425401
2.1385834
3.3492887
0.77362317
1.3918246
3.864223
2.4489465
0.66054535
3.4514832
1.9548455
0.79030526
0.6726676
0.8996393
0.76749986
1.12373
0.575811
0.25555244
4.329007
1.5635141
2.1206431
2.2079952
