val/loss,val/mean_error,val/mean_mse,val/mean_rmse,val/mean_variance,val/mean_std,val/mean_error_best,epoch,step,train/loss,train/mean_error,train/mean_mse,train/mean_rmse,train/mean_variance,train/mean_std,test/loss,test/mean_error,test/mean_mse,test/mean_rmse,test/mean_variance,test/mean_std
168.67645263671875,16.77705192565918,337.3529052734375,18.367168426513672,55.88344192504883,7.475522994995117,16.77705192565918,0,0,,,,,,,,,,,,
,,,,,,,0,0,158.04237365722656,16.456941604614258,316.0847473144531,17.778772354125977,45.25387191772461,6.727099895477295,,,,,,
165.61929321289062,16.607677459716797,331.2384948730469,18.19995880126953,55.42354202270508,7.444698810577393,16.607677459716797,1,1,,,,,,,,,,,,
,,,,,,,1,1,154.90199279785156,16.270437240600586,309.8039855957031,17.60124969482422,45.07687759399414,6.713931560516357,,,,,,
162.4732208251953,16.431568145751953,324.9464416503906,18.02627182006836,54.95001983642578,7.412827968597412,16.431568145751953,2,2,,,,,,,,,,,,
,,,,,,,2,2,151.87669372558594,16.086437225341797,303.7533874511719,17.42852210998535,44.97995376586914,6.706709384918213,,,,,,
159.3835906982422,16.25864028930664,318.7671813964844,17.85405158996582,54.423770904541016,7.377246856689453,16.25864028930664,3,3,,,,,,,,,,,,
,,,,,,,3,3,148.75314331054688,15.894302368164062,297.50634765625,17.24837303161621,44.877471923828125,6.699065208435059,,,,,,
156.37661743164062,16.089385986328125,312.75323486328125,17.684829711914062,53.88487243652344,7.340631484985352,16.089385986328125,4,4,,,,,,,,,,,,
,,,,,,,4,4,145.68763732910156,15.704360961914062,291.3752746582031,17.069717407226562,44.748321533203125,6.689418792724609,,,,,,
153.59324645996094,15.932114601135254,307.18646240234375,17.526735305786133,53.3541259765625,7.304390907287598,15.932114601135254,5,5,,,,,,,,,,,,
,,,,,,,5,5,142.70509338378906,15.517654418945312,285.4101867675781,16.894086837768555,44.61262130737305,6.679267883300781,,,,,,
150.97181701660156,15.78420639038086,301.9436340332031,17.37652587890625,52.80246353149414,7.266530513763428,15.78420639038086,6,6,,,,,,,,,,,,
,,,,,,,6,6,139.9208984375,15.3422212600708,279.841796875,16.728471755981445,44.458030700683594,6.667685508728027,,,,,,
148.4425811767578,15.64100456237793,296.8851318359375,17.23035430908203,52.24412536621094,7.2280097007751465,15.64100456237793,7,7,,,,,,,,,,,,
,,,,,,,7,7,137.29812622070312,15.176755905151367,274.5962829589844,16.570947647094727,44.262386322021484,6.652998447418213,,,,,,
