Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
1.21767990282859,0.338436209802915,0.581752705024149,1.82118055555556,1.3495112283918,0.0025005
