Average_Error_meters,Variance_meters2,Std_Deviation_meters,MSE_meters2,RMSE_meters,Run_Time_seconds
1.1553338155486,0.639162107983238,0.799476145975124,1.97395833333333,1.40497627500728,0.0029907
