error,ecdf
0.48350745,0.022222222222222223
1.0312577,0.044444444444444446
1.907685,0.06666666666666667
3.5305736,0.08888888888888889
3.6368744,0.1111111111111111
3.8392978,0.13333333333333333
3.914513,0.15555555555555556
4.004819,0.17777777777777778
4.015916,0.2
4.1117244,0.2222222222222222
4.176541,0.24444444444444444
4.834772,0.26666666666666666
5.062131,0.28888888888888886
5.146887,0.3111111111111111
5.369991,0.3333333333333333
5.370826,0.35555555555555557
5.4743557,0.37777777777777777
5.485679,0.4
5.512608,0.4222222222222222
5.7169385,0.4444444444444444
5.7575474,0.4666666666666667
5.908935,0.4888888888888889
6.030192,0.5111111111111111
6.6296215,0.5333333333333333
6.731968,0.5555555555555556
6.861862,0.5777777777777777
7.1065116,0.6
7.17445,0.6222222222222222
7.1819234,0.6444444444444445
7.249285,0.6666666666666666
7.4013944,0.6888888888888889
7.495378,0.7111111111111111
7.529913,0.7333333333333333
7.544896,0.7555555555555555
7.808852,0.7777777777777778
7.8666387,0.8
8.092692,0.8222222222222222
8.28661,0.8444444444444444
8.9378195,0.8666666666666667
9.153878,0.8888888888888888
9.469329,0.9111111111111111
9.893567,0.9333333333333333
9.906724,0.9555555555555556
10.023017,0.9777777777777777
10.682284,1.0
