val/loss,val/mean_error,val/mean_mse,val/mean_rmse,val/mean_variance,val/mean_std,val/mean_error_best,epoch,step,train/loss,train/mean_error,train/mean_mse,train/mean_rmse,train/mean_variance,train/mean_std,test/loss,test/mean_error,test/mean_mse,test/mean_rmse,test/mean_variance,test/mean_std
56.38920593261719,9.738228797912598,112.77841186523438,10.619717597961426,17.945302963256836,4.236189842224121,9.738228797912598,0,0,,,,,,,,,,,,
,,,,,,,0,0,50.78150177001953,9.281174659729004,101.56300354003906,10.077847480773926,15.422804832458496,3.927187919616699,,,,,,
54.760066986083984,9.584090232849121,109.5201416015625,10.465187072753906,17.665361404418945,4.2030181884765625,9.584090232849121,1,1,,,,,,,,,,,,
,,,,,,,1,1,49.1633186340332,9.111332893371582,98.32664489746094,9.915979385375977,15.310253143310547,3.9128317832946777,,,,,,
53.09272766113281,9.424837112426758,106.18545532226562,10.304633140563965,17.357891082763672,4.166280269622803,9.424837112426758,2,2,,,,,,,,,,,,
,,,,,,,2,2,47.598297119140625,8.947324752807617,95.19657897949219,9.75687313079834,15.141969680786133,3.891268491744995,,,,,,
51.542762756347656,9.275723457336426,103.08552551269531,10.153103828430176,17.04647445678711,4.128737449645996,9.275723457336426,3,3,,,,,,,,,,,,
,,,,,,,3,3,45.99473571777344,8.777552604675293,91.98945617675781,9.591113090515137,14.944026947021484,3.865750551223755,,,,,,
50.04779815673828,9.130355834960938,100.0956039428711,10.004778861999512,16.732213973999023,4.090502738952637,9.130355834960938,4,4,,,,,,,,,,,,
,,,,,,,4,4,44.50379180908203,8.618501663208008,89.007568359375,9.434382438659668,14.728996276855469,3.8378374576568604,,,,,,
48.7083854675293,8.998798370361328,97.41677856445312,9.869994163513184,16.43840980529785,4.054430961608887,8.998798370361328,5,5,,,,,,,,,,,,
,,,,,,,5,5,43.06892395019531,8.464465141296387,86.13783264160156,9.281046867370605,14.490659713745117,3.8066599369049072,,,,,,
47.48442840576172,8.877570152282715,94.96885681152344,9.745196342468262,16.157608032226562,4.019652843475342,8.877570152282715,6,6,,,,,,,,,,,,
,,,,,,,6,6,41.785728454589844,8.326108932495117,83.57147216796875,9.141743659973145,14.247364044189453,3.7745680809020996,,,,,,
46.354190826416016,8.76519775390625,92.70838928222656,9.628520011901855,15.8796968460083,3.984933614730835,8.76519775390625,7,7,,,,,,,,,,,,
,,,,,,,7,7,40.613712310791016,8.19879150390625,81.22742462158203,9.012625694274902,14.007243156433105,3.7426252365112305,,,,,,
45.30807876586914,8.660825729370117,90.61616516113281,9.51925277709961,15.606256484985352,3.9504754543304443,8.660825729370117,8,8,,,,,,,,,,,,
,,,,,,,8,8,39.53322219848633,8.080608367919922,79.06645202636719,8.891931533813477,13.770222663879395,3.710824966430664,,,,,,
44.33111572265625,8.562981605529785,88.66223907470703,9.416062355041504,15.337581634521484,3.9163224697113037,8.562981605529785,9,9,,,,,,,,,,,,
,,,,,,,9,9,38.53436279296875,7.9707465171813965,77.06871032714844,8.778878211975098,13.53592300415039,3.679119825363159,,,,,,
43.35730743408203,8.464640617370605,86.71461486816406,9.312067985534668,15.064481735229492,3.8812990188598633,8.464640617370605,10,10,,,,,,,,,,,,
,,,,,,,10,10,37.6024169921875,7.867703437805176,75.20484924316406,8.672073364257812,13.304069519042969,3.6474742889404297,,,,,,
42.42869567871094,8.370261192321777,84.85739135742188,9.211807250976562,14.796133041381836,3.846574306488037,8.370261192321777,11,11,,,,,,,,,,,,
,,,,,,,11,11,36.67411422729492,7.764340877532959,73.34823608398438,8.564358711242676,13.063243865966797,3.6143109798431396,,,,,,
41.53413391113281,8.278711318969727,83.06827545166016,9.114179611206055,14.531211853027344,3.8119826316833496,8.278711318969727,12,12,,,,,,,,,,,,
,,,,,,,12,12,35.78889083862305,7.6653876304626465,71.5777816772461,8.460365295410156,12.81962776184082,3.5804507732391357,,,,,,
40.613739013671875,8.183686256408691,81.22747802734375,9.012628555297852,14.254745483398438,3.775545835494995,8.183686256408691,13,13,,,,,,,,,,,,
,,,,,,,13,13,34.938232421875,7.570528507232666,69.87647247314453,8.359214782714844,12.563570022583008,3.5445127487182617,,,,,,
39.71141815185547,8.089927673339844,79.4228515625,8.91195011138916,13.97591495513916,3.7384374141693115,8.089927673339844,14,14,,,,,,,,,,,,
,,,,,,,14,14,34.065711975097656,7.473655700683594,68.13141632080078,8.254176139831543,12.275885581970215,3.5036959648132324,,,,,,
38.83218002319336,7.99783182144165,77.66435241699219,8.812738418579102,13.699044227600098,3.7012219429016113,7.99783182144165,15,15,,,,,,,,,,,,
,,,,,,,15,15,33.21204376220703,7.378934383392334,66.4240951538086,8.150097846984863,11.97541332244873,3.4605510234832764,,,,,,
37.964393615722656,7.9063029289245605,75.92877960205078,8.713711738586426,13.419157981872559,3.6632168292999268,7.9063029289245605,16,16,,,,,,,,,,,,
,,,,,,,16,16,32.38107681274414,7.286329746246338,64.76215362548828,8.047493934631348,11.671558380126953,3.4163663387298584,,,,,,
37.11112594604492,7.815786361694336,74.22225189208984,8.615233421325684,13.135725021362305,3.624324083328247,7.815786361694336,17,17,,,,,,,,,,,,
