0.16667,0.022222
0.2357,0.044444
0.2357,0.066667
0.37268,0.088889
0.37268,0.11111
0.52705,0.13333
0.52705,0.15556
0.60093,0.17778
0.68718,0.2
0.70711,0.22222
0.83333,0.24444
0.83333,0.26667
0.84984,0.28889
0.84984,0.31111
0.97183,0.33333
1.118,0.35556
1.1785,0.37778
1.2693,0.4
1.2693,0.42222
1.3437,0.44444
1.3437,0.46667
1.3744,0.48889
1.424,0.51111
1.5092,0.53333
1.5811,0.55556
1.6499,0.57778
1.7159,0.6
1.7401,0.62222
1.8028,0.64444
1.8028,0.66667
1.9437,0.68889
2.1082,0.71111
2.2236,0.73333
2.2423,0.75556
2.3393,0.77778
2.6719,0.8
2.7588,0.82222
3.1002,0.84444
3.1136,0.86667
3.35,0.88889
3.3706,0.91111
3.4359,0.93333
3.504,0.95556
4.6667,0.97778
4.717,1
