0.2357,0.022222
0.37268,0.044444
0.37268,0.066667
0.37268,0.088889
0.52705,0.11111
0.52705,0.13333
0.52705,0.15556
0.60093,0.17778
0.68718,0.2
0.68718,0.22222
0.68718,0.24444
0.68718,0.26667
0.83333,0.28889
0.84984,0.31111
0.89753,0.33333
0.97183,0.35556
0.97183,0.37778
0.97183,0.4
0.97183,0.42222
0.97183,0.44444
1.0138,0.46667
1.0138,0.48889
1.0138,0.51111
1.118,0.53333
1.2693,0.55556
1.2693,0.57778
1.3437,0.6
1.3744,0.62222
1.424,0.64444
1.4337,0.66667
1.5366,0.68889
1.5811,0.71111
1.5811,0.73333
1.7717,0.75556
1.8634,0.77778
1.9437,0.8
2.0138,0.82222
2.2669,0.84444
2.6874,0.86667
2.8771,0.88889
3.3993,0.91111
4.714,0.93333
4.7668,0.95556
6.0599,0.97778
6.0668,1
