0.2357,0.022222
0.37268,0.044444
0.37268,0.066667
0.60093,0.088889
0.68718,0.11111
0.68718,0.13333
0.70711,0.15556
0.83333,0.17778
0.89753,0.2
0.97183,0.22222
0.97183,0.24444
0.97183,0.26667
1.0672,0.28889
1.0672,0.31111
1.118,0.33333
1.1785,0.35556
1.2134,0.37778
1.2134,0.4
1.2693,0.42222
1.2693,0.44444
1.3017,0.46667
1.3437,0.48889
1.3744,0.51111
1.4337,0.53333
1.5366,0.55556
1.6499,0.57778
1.7401,0.6
1.8634,0.62222
1.9003,0.64444
2.1731,0.66667
2.1731,0.68889
2.2423,0.71111
2.3688,0.73333
2.5495,0.75556
2.5495,0.77778
2.6352,0.8
2.7739,0.82222
3.283,0.84444
3.3208,0.86667
3.3993,0.88889
3.5355,0.91111
3.5901,0.93333
4.6696,0.95556
6.0599,0.97778
6.2893,1
