Error_m,ECDF
0.26557522031095004,0.022222222222222223
0.5082409896913784,0.044444444444444446
0.580647662306532,0.06666666666666667
0.8465255562930755,0.08888888888888889
1.020330989120156,0.1111111111111111
1.0970216959387653,0.13333333333333333
1.6522098313497695,0.15555555555555556
1.6692407892874412,0.17777777777777778
1.722162449281754,0.2
1.8489778781810848,0.2222222222222222
2.0022489482541204,0.24444444444444444
2.0217761355507964,0.26666666666666666
2.0530383683027504,0.28888888888888886
2.1213203435596424,0.3111111111111111
2.135590321910144,0.3333333333333333
2.244636853610494,0.35555555555555557
2.428764227478386,0.37777777777777777
2.4304159980647566,0.4
2.5064378359611172,0.4222222222222222
2.5083239746118875,0.4444444444444444
2.7078717872863396,0.4666666666666667
2.7888435041714374,0.4888888888888889
3.092058614721538,0.5111111111111111
3.175702373074684,0.5333333333333333
3.329666487726141,0.5555555555555556
3.5777466593773792,0.5777777777777777
3.7828769218803684,0.6
3.8593412494870125,0.6222222222222222
3.8923849798207315,0.6444444444444445
4.012728927001992,0.6666666666666666
4.099726072960032,0.6888888888888889
4.144140018234807,0.7111111111111111
4.615745259902251,0.7333333333333333
4.715893336651128,0.7555555555555555
4.884984849732977,0.7777777777777778
4.9642069512966325,0.8
5.1559775550171745,0.8222222222222222
5.297833810849451,0.8444444444444444
5.430365344106465,0.8666666666666667
6.000004079507546,0.8888888888888888
6.041490095523426,0.9111111111111111
7.320491120995033,0.9333333333333333
7.758071752636836,0.9555555555555556
8.665392186333271,0.9777777777777777
9.86797069324433,1.0
