error,ecdf
0.2621194,0.022222222222222223
0.30971277,0.044444444444444446
0.31348735,0.06666666666666667
0.35390836,0.08888888888888889
0.43815476,0.1111111111111111
0.44298518,0.13333333333333333
0.48838738,0.15555555555555556
0.52592415,0.17777777777777778
0.5496142,0.2
0.5511422,0.2222222222222222
0.57540846,0.24444444444444444
0.6545615,0.26666666666666666
0.8065006,0.28888888888888886
0.9564375,0.3111111111111111
0.97196925,0.3333333333333333
1.0083528,0.35555555555555557
1.1382155,0.37777777777777777
1.2580504,0.4
1.3565532,0.4222222222222222
1.3670619,0.4444444444444444
1.4197469,0.4666666666666667
1.5105094,0.4888888888888889
1.5151193,0.5111111111111111
1.613367,0.5333333333333333
1.7610548,0.5555555555555556
1.9221107,0.5777777777777777
1.9509357,0.6
1.9601829,0.6222222222222222
1.9740403,0.6444444444444445
2.1859555,0.6666666666666666
2.2046306,0.6888888888888889
2.2089024,0.7111111111111111
2.2209828,0.7333333333333333
2.2738645,0.7555555555555555
2.6367774,0.7777777777777778
2.6457114,0.8
2.691566,0.8222222222222222
2.9391792,0.8444444444444444
3.2098074,0.8666666666666667
3.6056857,0.8888888888888888
3.9116664,0.9111111111111111
3.9625087,0.9333333333333333
4.3052783,0.9555555555555556
4.844914,0.9777777777777777
6.066517,1.0
