val/loss,val/mean_error,val/mean_mse,val/mean_rmse,val/mean_variance,val/mean_std,val/mean_mae,val/mean_error_best,epoch,step,train/loss,train/mean_error,train/mean_mse,train/mean_rmse,train/mean_variance,train/mean_std,train/mean_mae,test/loss,test/mean_error,test/mean_mse,test/mean_rmse,test/mean_variance,test/mean_std,test/mean_mae
,,,,,,,,19,19,1.62885320186615,1.6884255409240723,3.257706642150879,1.8049118518829346,0.40692558884620667,0.6379072070121765,1.1031899452209473,,,,,,,
2.1168901920318604,1.964591383934021,2.1168901920318604,2.1168901920318604,2.1168901920318604,2.1168901920318604,2.1168901920318604,1.964591383934021,20,20,,,,,,,,,,,,,,
,,,,,,,,20,20,1.632286548614502,1.690130591392517,3.264572858810425,1.8068128824234009,0.4080314636230469,0.6387733817100525,1.1032593250274658,,,,,,,
2.0993871688842773,1.954598307609558,2.0993871688842773,2.0993871688842773,2.0993871688842773,2.0993871688842773,2.0993871688842773,1.954598307609558,21,21,,,,,,,,,,,,,,
,,,,,,,,21,21,1.637601613998413,1.6925779581069946,3.275203227996826,1.8097522258758545,0.4103829562664032,0.6406114101409912,1.1025111675262451,,,,,,,
2.0886411666870117,1.9483121633529663,2.0886411666870117,2.0886411666870117,2.0886411666870117,2.0886411666870117,2.0886411666870117,1.9483121633529663,22,22,,,,,,,,,,,,,,
,,,,,,,,22,22,1.6425293684005737,1.694885015487671,3.2850587368011475,1.8124730587005615,0.4124232530593872,0.6422019004821777,1.10545015335083,,,,,,,
2.083315134048462,1.9454598426818848,2.083315134048462,2.083315134048462,2.083315134048462,2.083315134048462,2.083315134048462,1.9454598426818848,23,23,,,,,,,,,,,,,,
,,,,,,,,23,23,1.6447710990905762,1.6960846185684204,3.2895421981811523,1.8137094974517822,0.4128386378288269,0.6425251960754395,1.108384609222412,,,,,,,
2.0834531784057617,1.9461604356765747,2.0834531784057617,2.0834531784057617,2.0834531784057617,2.0834531784057617,2.0834531784057617,1.9454598426818848,24,24,,,,,,,,,,,,,,
,,,,,,,,24,24,1.6438277959823608,1.6958563327789307,3.287655830383301,1.8131893873214722,0.41172677278518677,0.6416593790054321,1.1093411445617676,,,,,,,
2.087580442428589,1.9499869346618652,2.087580442428589,2.087580442428589,2.087580442428589,2.087580442428589,2.087580442428589,1.9454598426818848,25,25,,,,,,,,,,,,,,
,,,,,,,,25,25,1.6392637491226196,1.693960189819336,3.27852725982666,1.8106703758239746,0.40902602672576904,0.6395514011383057,1.1082967519760132,,,,,,,
2.1004815101623535,1.958335280418396,2.1004815101623535,2.1004815101623535,2.1004815101623535,2.1004815101623535,2.1004815101623535,1.9454598426818848,26,26,,,,,,,,,,,,,,
,,,,,,,,26,26,1.6296610832214355,1.6895904541015625,3.259322166442871,1.8053592443466187,0.4046062231063843,0.636086642742157,1.1046191453933716,,,,,,,
2.1191349029541016,1.9693892002105713,2.1191349029541016,2.1191349029541016,2.1191349029541016,2.1191349029541016,2.1191349029541016,1.9454598426818848,27,27,,,,,,,,,,,,,,
,,,,,,,,27,27,1.6208971738815308,1.6855865716934204,3.2417943477630615,1.800498366355896,0.4005923271179199,0.6329236626625061,1.0999029874801636,,,,,,,
2.144062042236328,1.9829152822494507,2.144062042236328,2.144062042236328,2.144062042236328,2.144062042236328,2.144062042236328,1.9454598426818848,28,28,,,,,,,,,,,,,,
,,,,,,,,28,28,1.6115217208862305,1.681011438369751,3.22304368019104,1.7952836751937866,0.39724400639533997,0.6302729845046997,1.093380093574524,,,,,,,
2.176586866378784,1.998868703842163,2.176586866378784,2.176586866378784,2.176586866378784,2.176586866378784,2.176586866378784,1.9454598426818848,29,29,,,,,,,,,,,,,,
,,,,,,,,29,29,1.6029057502746582,1.6765873432159424,3.2058115005493164,1.790477991104126,0.39486628770828247,0.6283838748931885,1.0887699127197266,,,,,,,
2.213974952697754,2.015873908996582,2.213974952697754,2.213974952697754,2.213974952697754,2.213974952697754,2.213974952697754,1.9454598426818848,30,30,,,,,,,,,,,,,,
,,,,,,,,30,30,1.6000468730926514,1.6750893592834473,3.2000937461853027,1.7888805866241455,0.3941698670387268,0.6278294920921326,1.0883159637451172,,,,,,,
2.247225522994995,2.030333995819092,2.247225522994995,2.247225522994995,2.247225522994995,2.247225522994995,2.247225522994995,1.9454598426818848,31,31,,,,,,,,,,,,,,
,,,,,,,,31,31,1.6018452644348145,1.6757416725158691,3.203690528869629,1.7898856401443481,0.3955806791782379,0.6289520263671875,1.0873652696609497,,,,,,,
2.268334150314331,2.0393545627593994,2.268334150314331,2.268334150314331,2.268334150314331,2.268334150314331,2.268334150314331,1.9454598426818848,32,32,,,,,,,,,,,,,,
,,,,,,,,32,32,1.6061147451400757,1.6773624420166016,3.2122297286987305,1.7922694683074951,0.39868441224098206,0.6314145922660828,1.0895168781280518,,,,,,,
2.2749087810516357,2.0422558784484863,2.2749087810516357,2.2749087810516357,2.2749087810516357,2.2749087810516357,2.2749087810516357,1.9454598426818848,33,33,,,,,,,,,,,,,,
,,,,,,,,33,33,1.6093239784240723,1.6785739660263062,3.2186479568481445,1.7940590381622314,0.4010378420352936,0.6332755088806152,1.091452717781067,,,,,,,
2.2666313648223877,2.0390048027038574,2.2666313648223877,2.2666313648223877,2.2666313648223877,2.2666313648223877,2.2666313648223877,1.9454598426818848,34,34,,,,,,,,,,,,,,
,,,,,,,,34,34,1.6093313694000244,1.6785112619400024,3.218662738800049,1.7940632104873657,0.40126246213912964,0.633452832698822,1.0920536518096924,,,,,,,
2.2487611770629883,2.0316617488861084,2.2487611770629883,2.2487611770629883,2.2487611770629883,2.2487611770629883,2.2487611770629883,1.9454598426818848,35,35,,,,,,,,,,,,,,
,,,,,,,,35,35,1.6061609983444214,1.677238941192627,3.2123219966888428,1.792295217514038,0.3991914689540863,0.631816029548645,1.091487169265747,,,,,,,
2.2228517532348633,2.0205774307250977,2.2228517532348633,2.2228517532348633,2.2228517532348633,2.2228517532348633,2.2228517532348633,1.9454598426818848,36,36,,,,,,,,,,,,,,
,,,,,,,,36,36,1.6012643575668335,1.6752218008041382,3.202528953552246,1.789561152458191,0.3961612284183502,0.6294134259223938,1.089949131011963,,,,,,,
2.1962480545043945,2.008765459060669,2.1962480545043945,2.1962480545043945,2.1962480545043945,2.1962480545043945,2.1962480545043945,1.9454598426818848,37,37,,,,,,,,,,,,,,
,,,,,,,,37,37,1.5964536666870117,1.6732144355773926,3.1929070949554443,1.7868707180023193,0.39326024055480957,0.627104640007019,1.087578296661377,,,,,,,
2.1746068000793457,1.9987390041351318,2.1746068000793457,2.1746068000793457,2.1746068000793457,2.1746068000793457,2.1746068000793457,1.9454598426818848,38,38,,,,,,,,,,,,,,
,,,,,,,,38,38,1.5935213565826416,1.6718977689743042,3.187042713165283,1.7852290868759155,0.3918001055717468,0.6259393692016602,1.0849511623382568,,,,,,,
2.1580820083618164,1.9908496141433716,2.1580820083618164,2.1580820083618164,2.1580820083618164,2.1580820083618164,2.1580820083618164,1.9454598426818848,39,39,,,,,,,,,,,,,,
,,,,,,,,39,39,1.5930372476577759,1.6715363264083862,3.1860742568969727,1.784957766532898,0.39204075932502747,0.6261315941810608,1.0826588869094849,,,,,,,
2.148287296295166,1.9861136674880981,2.148287296295166,2.148287296295166,2.148287296295166,2.148287296295166,2.148287296295166,1.9454598426818848,40,40,,,,,,,,,,,,,,
,,,,,,,,40,40,1.5935487747192383,1.6714812517166138,3.1870973110198975,1.785244345664978,0.3932475447654724,0.6270945072174072,1.080805778503418,,,,,,,
2.145155906677246,1.9846537113189697,2.145155906677246,2.145155906677246,2.145155906677246,2.145155906677246,2.145155906677246,1.9454598426818848,41,41,,,,,,,,,,,,,,
,,,,,,,,41,41,1.5941064357757568,1.6716384887695312,3.1882126331329346,1.785556674003601,0.3938375413417816,0.6275647878646851,1.0814560651779175,,,,,,,
2.148198366165161,1.986222743988037,2.148198366165161,2.148198366165161,2.148198366165161,2.148198366165161,2.148198366165161,1.9454598426818848,42,42,,,,,,,,,,,,,,
,,,,,,,,42,42,1.5939514636993408,1.671659231185913,3.1879031658172607,1.7854700088500977,0.3934585154056549,0.6272627115249634,1.0822012424468994,,,,,,,
2.155341625213623,1.9898085594177246,2.155341625213623,2.155341625213623,2.155341625213623,2.155341625213623,2.155341625213623,1.9454598426818848,43,43,,,,,,,,,,,,,,
,,,,,,,,43,43,1.5932602882385254,1.6713913679122925,3.1865203380584717,1.7850826978683472,0.3929715156555176,0.6268743872642517,1.082628607749939,,,,,,,
,,,,,,,,23,44,,,,,,,,1.93849515914917,1.8290200233459473,3.8769900798797607,1.9690073728561401,0.531676173210144,0.729161262512207,1.1711840629577637
