error,ecdf
0.7857395,0.022222222222222223
1.8828142,0.044444444444444446
2.835211,0.06666666666666667
3.2586284,0.08888888888888889
3.2589703,0.1111111111111111
3.4899232,0.13333333333333333
3.5437157,0.15555555555555556
3.942544,0.17777777777777778
4.237135,0.2
4.4279094,0.2222222222222222
4.5931835,0.24444444444444444
4.647238,0.26666666666666666
4.808105,0.28888888888888886
5.0390844,0.3111111111111111
5.0610223,0.3333333333333333
5.4865584,0.35555555555555557
5.698185,0.37777777777777777
5.7081413,0.4
5.859969,0.4222222222222222
5.866829,0.4444444444444444
5.8801913,0.4666666666666667
5.923297,0.4888888888888889
5.986285,0.5111111111111111
6.003543,0.5333333333333333
6.294525,0.5555555555555556
6.4518156,0.5777777777777777
6.752951,0.6
6.827324,0.6222222222222222
6.8407273,0.6444444444444445
7.0806932,0.6666666666666666
7.114545,0.6888888888888889
7.490132,0.7111111111111111
7.557674,0.7333333333333333
7.747101,0.7555555555555555
7.850153,0.7777777777777778
8.149798,0.8
8.470122,0.8222222222222222
8.946822,0.8444444444444444
9.19164,0.8666666666666667
9.22892,0.8888888888888888
9.253049,0.9111111111111111
9.650457,0.9333333333333333
9.882577,0.9555555555555556
10.612733,0.9777777777777777
10.96121,1.0
