1.5,3.5,-47.61133268,-51.50715513,-55.23844041,-52.37234053,-47.66707964,-49.94344564,-47.59459936,-54.07041067
1.5,4,-46.96154367,-51.96272391,-56.17767367,-56.92363631,-47.19922731,-44.99727432,-51.61753469,-52.77629349
1.5,4.5,-46.11302339,-55.38610847,-55.45910761,-49.0746256,-45.2373221,-54.79005406,-48.83091009,-51.22126213
2,4.5,-49.32938693,-48.10985131,-57.08823793,-45.46187229,-45.29712662,-46.72325151,-50.786854,-54.1798153
2,4,-46.17645238,-56.52704188,-55.00567416,-53.62085273,-50.25779736,-50.20633872,-46.50071238,-56.01861365
2,3.5,-47.23175675,-51.06959737,-52.30409002,-46.52950059,-46.64194355,-55.52627833,-56.85787678,-51.81733252
2,3,-61.03423543,-48.18838165,-53.17105533,-59.322698,-53.39416602,-46.13058527,-56.97381273,-57.997036
2,2.5,-55.78389222,-49.25850581,-57.32276181,-50.65799514,-49.03633717,-46.89254334,-46.54805396,-49.66561454
2,2,-56.93394753,-56.26332418,-57.61775535,-52.15485827,-52.62728411,-47.68328437,-48.99900799,-53.01047884
2,1.5,-55.86640063,-50.63548095,-53.23565992,-61.08914608,-50.28660696,-54.46303166,-46.25708375,-52.14113834
2,1,-54.74352603,-57.04430732,-56.73259186,-46.37560944,-54.10840125,-52.73976862,-46.65110412,-56.05017737
2,0.5,-54.53704922,-68.4270829,-49.33534381,-54.9106021,-52.65914124,-54.70427153,-48.53543119,-52.41568113
2.5,0.5,-60.07099225,-55.92374269,-53.26765958,-49.94842045,-52.49986301,-59.01000879,-50.55605942,-47.46539456
2.5,1,-56.96621084,-61.27081213,-51.74174774,-45.87362362,-52.76952265,-50.79373632,-48.59960408,-54.01376263
2.5,1.5,-50.23538409,-52.61119954,-59.74568166,-49.06183617,-54.57632797,-48.80965851,-53.91334931,-57.20740239
2.5,2,-49.25159854,-55.91073935,-47.2784974,-53.62274533,-46.46651851,-45.33985513,-48.95497531,-48.95098708
2.5,2.5,-49.22200093,-49.75172733,-48.32778568,-47.24612266,-53.47516751,-45.36931577,-49.67344386,-50.11271748
2.5,3,-52.21931137,-57.66737084,-51.93876068,-55.39688922,-55.78051847,-55.90848046,-47.34104816,-51.61880248
2.5,3.5,-52.04676213,-62.9391861,-46.40714775,-53.7875961,-53.28392499,-53.23172556,-53.27608569,-52.24549001
2.5,4,-55.79311424,-49.4947915,-48.58928139,-47.09652197,-62.73351197,-46.40102594,-54.68200545,-54.41671674
2.5,4.5,-58.4366846,-54.85054981,-58.8013752,-53.914437,-54.69090441,-53.19065497,-53.32198809,-52.67780714
3,4.5,-53.72090981,-47.26189069,-47.36565063,-54.6117302,-48.39674423,-51.57733307,-52.06506073,-54.83945623
3,4,-54.79793113,-45.84316126,-58.27037671,-51.54618635,-49.58422644,-47.35349426,-50.11204999,-51.36768704
3,3.5,-53.370597,-57.0916787,-50.94261382,-55,-54.5812103,-50.56557181,-51.57949171,-52.35969498
