error,ecdf
0.6196216,0.022222222222222223
0.6559534,0.044444444444444446
0.86675024,0.06666666666666667
0.88574046,0.08888888888888889
1.0907884,0.1111111111111111
1.1396265,0.13333333333333333
1.1839087,0.15555555555555556
1.2713791,0.17777777777777778
1.2721606,0.2
1.3126655,0.2222222222222222
1.3492948,0.24444444444444444
1.3578249,0.26666666666666666
1.5369565,0.28888888888888886
1.537114,0.3111111111111111
1.6144998,0.3333333333333333
1.8267475,0.35555555555555557
1.8786639,0.37777777777777777
1.9540824,0.4
1.9625036,0.4222222222222222
1.97028,0.4444444444444444
2.0819738,0.4666666666666667
2.0829222,0.4888888888888889
2.7128556,0.5111111111111111
2.7963672,0.5333333333333333
2.8722527,0.5555555555555556
2.9562824,0.5777777777777777
3.344241,0.6
3.4222088,0.6222222222222222
3.587054,0.6444444444444445
3.604261,0.6666666666666666
3.6201365,0.6888888888888889
3.7249146,0.7111111111111111
3.8491938,0.7333333333333333
4.056409,0.7555555555555555
4.05923,0.7777777777777778
4.125063,0.8
4.1408195,0.8222222222222222
4.1716833,0.8444444444444444
4.214326,0.8666666666666667
4.420368,0.8888888888888888
4.9265165,0.9111111111111111
5.4429197,0.9333333333333333
5.7209997,0.9555555555555556
6.3464217,0.9777777777777777
9.470024,1.0
