x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
7.5,16.5,-66.35722275,-64.44470922,-69.45912533,-66.24419397,-69.39933719,-83.24712634,-69.60432222,-66.28270548
7.5,18,-65.22317256,-61.50214779,-68.17350229,-63.93013779,-78.20967352,-66.00786097,-74.98355538,-65.71513858
7.5,19.5,-65.77646555,-65.96877902,-68.30942075,-62.27522472,-66.6619902,-64.21926119,-61.15785527,-68.98591294
7.5,21,-66.04515887,-75.43224217,-71.52807708,-62.44272701,-74.38896618,-61.99515959,-71.82463614,-70.40596798
7.5,22.5,-65.95659336,-56.21589318,-80.20927729,-62.63490673,-72.54746076,-60.9577949,-61.38983583,-67.52340093
7.5,24,-66.72608264,-55.34967698,-75.31340997,-65.74725386,-69.9725481,-65.63219202,-67.23435576,-80.0574923
7.5,25.5,-71.09364762,-54.95457584,-70.6002131,-66.6262946,-66.41283239,-62.53883423,-66.30046459,-70.61726125
7.5,27,-70.65263537,-56.42997231,-77.77795292,-61.48691346,-70.94696538,-66.68844219,-97.42092082,-75.02891663
9,27,-62.29913834,-49.07744781,-71.74822212,-64.83091261,-65.51256989,-70.61076566,-64.64823897,-74.01580696
9,25.5,-65.69895164,-55.18977211,-72.38297156,-66.16046631,-65.44938315,-68.31536398,-64.64334603,-70.21726717
9,24,-66.23221049,-58.80940427,-72.59024742,-73.58322006,-68.55168734,-64.77210453,-62.75739901,-79.35023688
9,22.5,-74.52024096,-58.16122178,-76.03999633,-75.53739177,-69.13529494,-60.34508357,-64.58400303,-87.08902482
9,21,-73.67678998,-58.89241724,-75.41734407,-65.54160956,-83.60421899,-68.22630405,-62.21212479,-74.19766205
9,19.5,-66.79033496,-61.82501307,-74.56674215,-61.59973024,-96.01661903,-60.57934386,-62.26395848,-65.50741974
9,18,-69.10013953,-60.23818436,-78.30635144,-73.43788011,-62.60901837,-67.32786094,-67.35744728,-81.08470608
9,16.5,-69.6673796,-68.38524114,-75.72577231,-62.01597778,-68.10262231,-69.21515378,-58.97531539,-66.38621489
9,15,-73.10809195,-65.78873129,-72.98084831,-69.33644281,-77.87442484,-61.26603504,-58.24807133,-71.4452426
9,13.5,-71.76996361,-68.18120668,-72.61547685,-68.22921685,-68.37095002,-58.88928374,-61.99340048,-67.90630309
9,12,-81.64374335,-78.85644941,-83.46438253,-66.96842361,-65.88722194,-58.58549618,-59.94834571,-67.49067785
9,10.5,-70.38647644,-73.51797504,-98.27964706,-71.42204091,-70.05645529,-55.73563066,-58.40051997,-79.88858477
9,9,-77.86944221,-70.57782914,-71.78126036,-65.57642755,-68.14710939,-56.78564659,-59.37933716,-62.38243403
9,7.5,-73.05775458,-73.97808533,-70.70947797,-65.8312121,-72.79816319,-76.12604395,-60.35694612,-73.02078071
9,6,-70.99793593,-94.28905411,-69.56843855,-69.9615688,-71.19479483,-56.84437449,-62.08218261,-68.23916529
9,4.5,-72.2733609,-69.60762836,-72.45930012,-66.57378559,-69.33943567,-58.25223011,-51.48357343,-64.22332255
9,3,-76.12880795,-71.37267148,-80.7279306,-73.1147279,-69.01016083,-59.80018788,-53.20400474,-65.09296792
9,1.5,-76.66896608,-75.20092974,-80.28819307,-65.7303481,-66.08364607,-70.10167351,-51.71294998,-60.81950345
10.5,1.5,-76.63327427,-72.1788838,-77.97076052,-78.24216443,-78.73399101,-65.20702398,-43.76798237,-65.75520677
10.5,3,-72.40004258,-75.40912145,-76.12744013,-97.63657657,-69.30197268,-62.60728053,-50.26402042,-62.35795358
10.5,4.5,-76.8158855,-71.28992715,-75.65513326,-93.79828033,-72.64481128,-59.16078547,-51.79884097,-62.66099474
10.5,6,-74.66356712,-69.32749931,-74.89802561,-70.79390375,-62.23836376,-59.16433776,-57.13061746,-62.39711499
10.5,7.5,-76.76719412,-73.80403358,-67.21037841,-65.89535733,-65.26774179,-58.66541193,-55.07201604,-69.63797887
10.5,9,-77.54790935,-74.23292662,-68.9763629,-67.1366082,-65.77706144,-60.6546714,-57.9893883,-60.84750325
10.5,10.5,-77.94435727,-72.31792572,-68.82284659,-65.57093859,-64.01494817,-59.82830709,-57.08166934,-71.06468946
10.5,12,-76.38596748,-69.9585419,-73.36682806,-69.98043425,-68.62429287,-66.37093651,-60.08953693,-70.61312241
10.5,13.5,-72.08941301,-68.27359175,-73.88204024,-74.70327535,-65.33160186,-64.15088944,-58.95126738,-63.70620752
10.5,15,-69.23269029,-67.00879361,-73.68163238,-73.42373649,-72.61396274,-58.67145603,-58.67464177,-68.64095679
10.5,16.5,-70.15321353,-71.90292551,-73.4469693,-62.36235321,-60.469455,-65.69958846,-67.16985876,-62.02063728
10.5,18,-67.34807375,-69.59176461,-75.37039178,-64.45560685,-63.37264646,-58.23820057,-64.98369533,-67.34854577
