x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
9,1.5,-74.02967355,-66.92390643,-80.25625057,-71.44644512,-67.5410081,-64.15520263,-55.49787917,-60.64228042
10.5,1.5,-71.89344476,-69.1590563,-78.13286659,-72.28134869,-73.61284046,-64.86659932,-44.5685549,-62.59836452
10.5,3,-73.2067904,-66.14268312,-78.12051133,-77.74236624,-68.82834023,-61.35813715,-50.02174393,-66.03115008
10.5,4.5,-74.90689148,-66.00415481,-75.45628095,-72.00623396,-65.0703081,-63.39653825,-52.50016537,-69.15412238
10.5,6,-74.21077219,-65.42827373,-78.63719837,-73.52163502,-61.19703308,-63.62308525,-54.44260695,-69.00364852
10.5,7.5,-78.95179686,-67.49305591,-70.35607621,-67.72895007,-63.35451528,-61.16003465,-57.02810646,-62.19560526
10.5,9,-79.42780343,-67.83994869,-71.1812359,-70.81001616,-62.03688504,-63.40022764,-57.34170638,-63.64631171
10.5,10.5,-73.44579594,-70.97380145,-70.69996146,-68.13312009,-67.00095318,-72.8123685,-62.6513646,-66.96062743
10.5,12,-70.83004014,-68.20181243,-67.78317013,-62.75784975,-67.84601576,-66.41180433,-58.90116204,-77.38732821
10.5,13.5,-75.29184581,-69.28074059,-72.91968685,-71.51562976,-72.02059844,-63.6001844,-60.10237428,-67.59408937
10.5,15,-72.08343019,-66.42223871,-75.9503482,-73.66553761,-73.89387494,-66.94358069,-62.09760339,-71.05737421
10.5,16.5,-73.70631743,-64.49904881,-71.05645509,-69.0640948,-69.03111959,-63.97591998,-69.26414249,-65.30132651
10.5,18,-71.65239762,-64.65156773,-70.10474641,-71.28236041,-64.05091555,-62.57802506,-71.51735871,-70.42442405
10.5,19.5,-81.17948873,-61.71697368,-72.84366866,-69.18852429,-69.66922302,-70.13988399,-65.82974947,-71.93443055
10.5,21,-69.28375373,-63.13948906,-62.78137775,-72.9529584,-63.22847631,-67.02422807,-63.61305417,-67.53943364
10.5,22.5,-70.03726833,-60.55859371,-64.48558402,-65.81949686,-68.33811459,-66.04582001,-64.84632686,-77.04032107
10.5,24,-68.47942321,-57.7640874,-64.42855886,-67.44152139,-62.92714433,-62.79308833,-65.58850941,-73.56674455
10.5,25.5,-68.08921002,-54.90328725,-65.95368647,-71.97942387,-67.1370663,-66.99322402,-66.10999389,-79.2487155
10.5,27,-67.15125594,-45.26748803,-66.59941947,-74.09703309,-73.48296668,-72.86308624,-64.68124074,-77.61320323
12,27,-68.08177102,-56.8715646,-68.23001375,-77.4433358,-73.91474757,-70.78813839,-65.79507854,-71.39202194
12,25.5,-68.33179805,-55.22199075,-65.82387357,-69.53362041,-70.93004225,-66.70957376,-66.0296617,-72.99782731
12,24,-70.93030597,-61.40325776,-72.02799038,-71.23902825,-63.34216941,-78.38436455,-63.33974304,-75.30987633
12,22.5,-71.57965102,-62.46186018,-66.01570224,-65.55656544,-63.95559476,-70.78033611,-63.74056925,-75.11394389
12,21,-71.09300877,-63.07770574,-61.92060782,-67.91728556,-71.8659645,-67.85249825,-63.65239957,-71.52493074
12,19.5,-75.66930805,-61.28769724,-68.89781579,-64.75462969,-65.24218196,-60.68401608,-66.75602786,-71.447322
12,18,-77.59073547,-62.52264411,-73.58151485,-69.02248561,-65.95456187,-60.74370598,-68.49558054,-70.04348994
12,16.5,-71.21790162,-70.22432337,-68.06360292,-74.40588196,-65.41089704,-64.022372,-64.09556326,-65.40567572
12,15,-72.60395892,-67.29437067,-69.76750948,-81.717285,-73.46062764,-60.78136811,-62.78632847,-65.50686349
12,13.5,-72.07064223,-67.36515214,-72.72277225,-66.79911398,-63.27691994,-63.79832888,-59.8355003,-72.61671654
12,12,-71.51919169,-68.81043916,-71.09099542,-63.73826788,-68.46406415,-67.83793814,-61.99074902,-67.07088684
