2.5125
1.5
1.0607
12.093
5.0621
2.136
3.25
13.089
0.90139
2.0156
1.7678
0.35355
4.8023
1.0308
5.6181
1.75
4.1608
5.1539
9.9812
7.5208
2.5739
1.4577
3.7165
6.0519
7.5042
2.3049
8.9617
3.0208
1.4577
0.55902
6.6568
4.6704
3.0208
1.6008
1.0607
7.0445
1.9039
1.82
2.5125
5.7064
6.3295
2.4749
7.9451
4.6503
8.8353
2.8504
6.27
2.7613
1.2748
0.90139
