2.5125
2.5495
1.2748
2.2361
2.8504
1.5207
3.25
11.294
0.55902
0.55902
1.9039
0.35355
5.1296
1.0308
1.82
3.4731
0.90139
0.90139
3.4821
6.8237
0.79057
1.0607
4.1608
5.7554
4.5069
3.7165
4.2793
2.8504
2.5739
0.55902
7.6035
4.0078
2.8504
4.0697
1.0607
5.7987
1.7678
3.5795
0.90139
5.4829
1.6008
3.2596
1.0607
4.6503
7.3527
2.3717
6.27
2.7613
1.0607
0.25
