Error_m,ECDF
0.4492385208712116,0.0625
0.6352683473039827,0.125
1.0842994368882535,0.1875
1.1252142948012656,0.25
1.1286009331381168,0.3125
1.2911729969285692,0.375
1.291899260440183,0.4375
1.2964381599305879,0.5
1.4682353774295263,0.5625
1.6689887321042147,0.625
1.7817623927487163,0.6875
1.8412514670758722,0.75
2.062066903410419,0.8125
2.269782829390671,0.875
2.4440000000343303,0.9375
3.020761493398643,1.0
