error
7.994529
8.965622
9.624307
10.711076
9.10059
5.6590867
5.599787
5.7221127
6.5731363
8.218533
5.527087
4.7713776
5.9251795
4.005624
7.5008
3.8207297
6.8484507
5.477705
4.6100125
3.444156
7.1607456
5.10068
1.6109514
2.5905719
6.8758087
3.375838
0.62313014
3.4128807
7.638378
4.3870964
5.818297
5.0415015
3.6794953
4.8785233
7.60166
6.208847
5.9937644
6.590434
7.1892896
6.563282
7.9811497
9.229385
9.37943
10.6983
9.78399
