error
2.0085402
1.856449
3.924967
5.532893
2.0049803
1.3062859
1.5102082
1.667518
0.3407565
0.8861855
1.5208826
0.76868886
0.94824946
1.9774547
2.358511
2.448975
2.7682357
0.5875676
1.4738008
2.490453
4.0918665
0.44818008
2.2338803
1.0823867
1.699747
1.7253265
5.135237
1.5113807
2.3904722
2.3631544
0.8029218
1.5462651
2.7610772
2.2017653
0.9614921
0.85232204
1.3246326
4.6070213
1.5591301
1.7860806
0.81531596
2.133414
1.0689913
1.8547373
1.6864665
