error,ecdf
0.3407565,0.022222222222222223
0.44818008,0.044444444444444446
0.5875676,0.06666666666666667
0.76868886,0.08888888888888889
0.8029218,0.1111111111111111
0.81531596,0.13333333333333333
0.85232204,0.15555555555555556
0.8861855,0.17777777777777778
0.94824946,0.2
0.9614921,0.2222222222222222
1.0689913,0.24444444444444444
1.0823867,0.26666666666666666
1.3062859,0.28888888888888886
1.3246326,0.3111111111111111
1.4738008,0.3333333333333333
1.5102082,0.35555555555555557
1.5113807,0.37777777777777777
1.5208826,0.4
1.5462651,0.4222222222222222
1.5591301,0.4444444444444444
1.667518,0.4666666666666667
1.6864665,0.4888888888888889
1.699747,0.5111111111111111
1.7253265,0.5333333333333333
1.7860806,0.5555555555555556
1.8547373,0.5777777777777777
1.856449,0.6
1.9774547,0.6222222222222222
2.0049803,0.6444444444444445
2.0085402,0.6666666666666666
2.133414,0.6888888888888889
2.2017653,0.7111111111111111
2.2338803,0.7333333333333333
2.358511,0.7555555555555555
2.3631544,0.7777777777777778
2.3904722,0.8
2.448975,0.8222222222222222
2.490453,0.8444444444444444
2.7610772,0.8666666666666667
2.7682357,0.8888888888888888
3.924967,0.9111111111111111
4.0918665,0.9333333333333333
4.6070213,0.9555555555555556
5.135237,0.9777777777777777
5.532893,1.0
