x,y,ble_rssi1,ble_rssi2,ble_rssi3,ble_rssi4,ble_rssi5,ble_rssi6,ble_rssi7,ble_rssi8,sle_rssi1,sle_rssi2,sle_rssi3,sle_rssi4,sle_rssi5,sle_rssi6,sle_rssi7,sle_rssi8
7,6,-72.91415312,-62.00468929,-60.18078605,-73.1311975,-65.2450734,-60.43334052,-55.87740052,-63.20760012,-71.48396507,-66.53155713,-66.58885081,-69.52121,-60.31798128,-61.76018759,-57.67386864,-63.26568216
7,7,-70.13968675,-59.58368019,-62.50195416,-69.41518751,-60.62083866,-59.4013492,-57.71297523,-64.30638511,-65.83824896,-63.73586508,-65.40205521,-68.10618276,-60.3024155,-59.25714822,-57.31311957,-64.65621518
7,8,-69.68755844,-58.97472878,-63.64759146,-64.5284415,-60.91050424,-59.65296702,-58.0058888,-65.44811425,-68.20810924,-63.91125695,-64.71354409,-65.81556631,-60.92727745,-58.87778828,-55.73969009,-68.18743206
7,9,-70.71647035,-64.1837687,-62.92093528,-64.97904777,-68.66620843,-60.08849057,-62.86400676,-68.92030148,-70.60910035,-61.61713374,-63.85918361,-65.3912126,-64.17208337,-60.80055914,-59.22063286,-71.10910882
7,10,-68.24363157,-63.05453539,-63.62008268,-63.44528276,-66.84543358,-63.21259652,-59.16340703,-68.25581505,-68.04774485,-59.6326527,-63.15748433,-65.44817476,-67.60736962,-60.94706744,-56.49865112,-72.45943623
7,11,-75.49712262,-60.38406845,-63.68658778,-66.00344977,-66.15375951,-60.77385676,-60.48990609,-66.9179136,-69.64981491,-56.303728,-66.07249061,-64.54452335,-71.73939653,-58.62854222,-58.26201201,-67.30255104
7,12,-65.82620781,-54.97865358,-64.08153543,-66.91759104,-64.22981087,-57.70091387,-64.81207076,-66.16870165,-66.90130635,-54.53794858,-66.66837152,-66.68575167,-71.18345014,-58.31056094,-62.85705964,-66.09939201
7,13,-67.11732976,-53.42866194,-64.61253307,-63.99833088,-68.8984844,-58.91029151,-63.59119436,-66.02778982,-65.89280539,-55.12272461,-66.43424106,-63.46262158,-68.20954802,-57.91995208,-62.01193285,-67.09559785
7,14,-67.6579765,-49.5430917,-65.28429739,-68.48239674,-68.14360653,-58.36947461,-60.03343498,-66.97584598,-71.37618815,-46.62426948,-63.67091897,-67.06453635,-66.46277868,-59.29294043,-60.64279406,-68.27853109
7,15,-73.04375666,-45.20408001,-63.41902077,-72.04012329,-63.57875169,-60.26557737,-61.60788513,-69.42610237,-67.94231996,-45.92373279,-63.91628129,-68.121272,-64.00299658,-62.18907464,-61.22650681,-69.8239065
