error
4.451875
2.4291549
1.7304242
4.8582425
4.6787515
3.396401
2.9460363
13.18394
1.1893948
1.54997
2.8069534
3.2478278
1.3292494
0.47951415
3.7893739
3.3283436
0.7886658
3.696171
0.84472764
4.7303696
0.6850996
2.022125
2.2974212
2.3334496
7.6187434
0.7318245
5.711101
3.131086
2.0440488
0.5643574
8.61015
7.957942
2.2075686
1.6238781
2.9128408
4.43993
1.7336509
1.2672199
5.7909675
5.4010324
3.226024
1.9768686
4.176892
3.9636927
5.8255124
3.4146106
3.6913784
2.8023496
3.3242736
2.2925758
