Error_m,ECDF
0.2610262827527388,0.0625
0.8006449043079339,0.125
0.8350122786172026,0.1875
0.9154158549372006,0.25
0.9769420365463166,0.3125
1.033982013987644,0.375
1.1156541594304163,0.4375
1.3185991041337877,0.5
1.469051736981165,0.5625
1.6084373514721144,0.625
1.7309173890241196,0.6875
1.986519107225577,0.75
2.0155644370746373,0.8125
2.091546734699673,0.875
2.796556458368531,0.9375
2.8819427763047654,1.0
