error,ecdf
0.9240708,0.022222222222222223
2.0862427,0.044444444444444446
3.0056977,0.06666666666666667
3.1850147,0.08888888888888889
3.2152658,0.1111111111111111
3.333485,0.13333333333333333
3.655446,0.15555555555555556
4.0665417,0.17777777777777778
4.3841033,0.2
4.424059,0.2222222222222222
4.439707,0.24444444444444444
4.6611977,0.26666666666666666
4.7124333,0.28888888888888886
5.071724,0.3111111111111111
5.2408996,0.3333333333333333
5.49959,0.35555555555555557
5.531847,0.37777777777777777
5.7170897,0.4
5.848416,0.4222222222222222
5.905638,0.4444444444444444
6.04146,0.4666666666666667
6.0594087,0.4888888888888889
6.0889926,0.5111111111111111
6.09488,0.5333333333333333
6.188155,0.5555555555555556
6.3308496,0.5777777777777777
6.699048,0.6
6.8492026,0.6222222222222222
6.980218,0.6444444444444445
7.036025,0.6666666666666666
7.1178145,0.6888888888888889
7.5043397,0.7111111111111111
7.518685,0.7333333333333333
7.7343707,0.7555555555555555
7.807207,0.7777777777777778
8.291024,0.8
8.646291,0.8222222222222222
8.747012,0.8444444444444444
9.139978,0.8666666666666667
9.289639,0.8888888888888888
9.418122,0.9111111111111111
9.532209,0.9333333333333333
10.065648,0.9555555555555556
10.52751,0.9777777777777777
11.135393,1.0
